,BDTYP_CD,BUL_DPN_SE,X_AXIS,Y_AXIS,HOUS_ID,TOTAL_AREA,ADMI_CD,BLK_CD,XMIN,YMIN,XMAX,YMAX,SHAPE_AREA,경도,위도
220,1001,M,200634,450085,1.11402E+18,81.03,11140625,207370,200628,450080,200641,450089,81.03,127.0050729,37.55303365
221,2003,M,200632,450095,1.11402E+18,170.9,11140625,207370,200626,450090,200638,450101,85.45,127.0050503,37.55312376
222,2003,M,200631,450106,1.11402E+18,179.64,11140625,207370,200625,450101,200637,450111,89.82,127.005039,37.55322286
223,1003,M,200645,450114,1.11402E+18,121.44,11140625,207370,200641,450109,200650,450119,60.72,127.0051974,37.55329494
224,1001,M,197177,450733,1.11402E+18,46.42,11140680,208455,197171,450727,197182,450736,46.42,126.9659479,37.55886772
225,1001,M,197164,450721,1.11402E+18,29.36,11140680,208455,197159,450717,197168,450725,29.36,126.9658008,37.55875957
226,1001,M,197169,450718,1.11402E+18,35.35,11140680,208455,197165,450713,197174,450722,35.35,126.9658574,37.55873255
227,1002,M,197160,450708,1.11402E+18,413.8,11140680,208455,197154,450701,197167,450715,82.76,126.9657556,37.55864242
228,1001,M,197148,450716,1.11402E+18,38.77,11140680,208455,197143,450712,197153,450721,38.77,126.9656198,37.55871447
229,1001,M,197185,450727,1.11402E+18,31.94,11140680,208455,197180,450722,197189,450732,31.94,126.9660385,37.55881369
230,1001,M,197152,451197,1.11402E+18,28.35,11140680,208249,197148,451193,197157,451202,28.35,126.9656631,37.56304824
231,1001,M,197076,451201,1.11402E+18,24.41,11140680,208247,197074,451196,197080,451205,24.41,126.9648029,37.56308403
232,1003,M,197076,451219,1.11402E+18,211.5,11140680,208247,197072,451214,197081,451224,42.3,126.9648028,37.56324621
233,2003,M,197061,451199,1.11402E+18,590.95,11140680,208247,197050,451194,197073,451204,118.19,126.9646331,37.56306596
234,1001,M,197052,451189,1.11402E+18,53.83,11140680,208247,197048,451184,197056,451194,53.83,126.9645313,37.56297584
235,1001,M,197064,451190,1.11402E+18,60.21,11140680,208247,197061,451184,197068,451196,60.21,126.9646671,37.56298488
236,1001,M,197057,451181,1.11402E+18,140.76,11140680,208247,197047,451178,197068,451183,70.38,126.9645879,37.56290377
237,1001,M,197034,451183,1.11402E+18,62.43,11140680,208247,197028,451178,197041,451189,62.43,126.9643276,37.56292172
238,1003,M,200631,450116,1.11402E+18,147.52,11140625,207370,200625,450112,200638,450120,73.76,127.005039,37.55331296
239,1001,M,200628,450129,1.11402E+18,62.56,11140625,207370,200624,450123,200633,450135,62.56,127.005005,37.55343009
240,1001,M,200614,450130,1.11402E+18,60.36,11140625,207370,200609,450124,200620,450135,60.36,127.0048466,37.55343911
241,1001,M,200613,450116,1.11402E+18,73.33,11140625,207370,200608,450111,200619,450120,73.33,127.0048353,37.55331297
242,1001,M,200601,450102,1.11402E+18,50.4,11140625,207370,200598,450095,200605,450108,50.4,127.0046995,37.55318684
243,1003,M,200604,450125,1.11402E+18,46.66,11140625,207370,200600,450120,200608,450130,46.66,127.0047334,37.55339407
244,1003,M,200597,450117,1.11402E+18,215.64,11140625,207370,200590,450111,200603,450125,107.82,127.0046542,37.55332199
245,1003,M,200742,450237,1.11402E+18,90.51,11140635,207894,200734,450231,200749,450244,90.51,127.0062953,37.55440309
246,1003,M,197833,450923,1.11401E+18,208.95,11140540,206665,197826,450918,197840,450929,69.65,126.9733718,37.56058143
247,1003,M,197829,450909,1.11401E+18,53.18,11140540,206665,197825,450905,197833,450913,26.59,126.9733266,37.56045528
248,1003,M,197943,450792,1.11401E+18,228.39,11140540,206601,197937,450784,197948,450798,76.13,126.9746171,37.55940139
249,1003,M,197948,450779,1.11401E+18,28.3,11140540,206601,197945,450774,197951,450784,14.15,126.9746738,37.55928427
250,1003,M,197028,451175,1.11402E+18,236.25,11140680,208247,197021,451168,197034,451182,78.75,126.9642597,37.56284962
251,1003,M,202156,451556,1.11402E+18,14.35,11140650,208074,202154,451552,202159,451559,14.35,127.0223014,37.56628501
252,1003,M,202162,451551,1.11402E+18,33.24,11140650,208074,202156,451548,202167,451555,33.24,127.0223693,37.56623995
253,1003,M,202178,451539,1.11402E+18,69.03,11140650,208074,202170,451533,202183,451544,69.03,127.0225504,37.5661318
254,1003,M,202188,451527,1.11402E+18,47.55,11140650,208074,202183,451524,202192,451531,47.55,127.0226635,37.56602365
255,1003,M,202180,451529,1.11402E+18,40.85,11140650,208074,202175,451524,202183,451534,40.85,127.022573,37.56604169
256,1003,M,202172,451535,1.11402E+18,40.16,11140650,208074,202167,451529,202177,451540,40.16,127.0224824,37.56609577
257,1003,M,202228,451560,1.11402E+18,96.13,11140650,208038,202221,451553,202235,451566,96.13,127.0231164,37.56632089
258,1003,M,202239,451561,1.11402E+18,39.68,11140650,208038,202234,451557,202243,451565,39.68,127.0232409,37.56632987
259,1003,M,202187,451535,1.11402E+18,58.5,11140650,208074,202183,451530,202192,451541,58.5,127.0226522,37.56609574
260,1003,M,202196,451541,1.11402E+18,81.09,11140650,208074,202190,451536,202202,451545,81.09,127.0227541,37.56614977
261,1003,M,202197,451534,1.11402E+18,32.87,11140650,208074,202193,451531,202202,451537,32.87,127.0227654,37.5660867
262,1003,M,202205,451529,1.11402E+18,25.05,11140650,208074,202202,451526,202209,451532,25.05,127.0228559,37.56604164
263,1002,M,200814,450409,1.11402E+18,69.9,11140625,207348,200809,450404,200820,450414,34.95,127.0071103,37.55595274
264,1003,M,197951,450771,1.11401E+18,17.06,11140540,206601,197949,450767,197954,450775,8.53,126.9747077,37.5592122
265,1003,M,202212,451530,1.11402E+18,20.49,11140650,208074,202209,451527,202216,451534,20.49,127.0229352,37.56605063
266,1003,M,202196,451521,1.11402E+18,14.71,11140650,208074,202193,451519,202199,451524,14.71,127.022754,37.56596958
267,1003,M,202213,451525,1.11402E+18,22.21,11140650,208074,202209,451522,202218,451528,22.21,127.0229465,37.56600558
268,1003,M,202217,451522,1.11402E+18,42,11140650,208074,202211,451517,202222,451526,42,127.0229917,37.56597854
269,1003,M,202187,451520,1.11402E+18,55.46,11140650,208074,202182,451515,202192,451524,55.46,127.0226522,37.56596059
270,1003,M,202176,451523,1.11402E+18,55.88,11140650,208074,202171,451518,202182,451528,55.88,127.0225277,37.56598764
271,1003,M,202205,451513,1.11402E+18,88,11140650,208074,202197,451507,202213,451520,88,127.0228559,37.56589748
272,1003,M,202204,451521,1.11402E+18,32.91,11140650,208074,202200,451516,202209,451525,32.91,127.0228446,37.56596956
273,1003,M,202193,451508,1.11402E+18,26.97,11140650,208074,202190,451503,202197,451512,26.97,127.02272,37.56585246
274,1003,M,202208,451538,1.11402E+18,43.86,11140650,208074,202205,451532,202212,451544,43.86,127.0228899,37.56612272
275,1003,M,202227,451551,1.11402E+18,59.57,11140650,208038,202220,451547,202236,451558,59.57,127.023105,37.5662398
276,1003,M,202214,451539,1.11402E+18,56.61,11140650,208074,202208,451535,202222,451543,56.61,127.0229578,37.56613171
277,1003,M,202227,451537,1.11402E+18,45.73,11140650,208074,202223,451532,202231,451542,45.73,127.023105,37.56611366
278,1003,M,202235,451529,1.11402E+18,43.33,11140650,208074,202230,451525,202240,451534,43.33,127.0231955,37.56604156
279,1003,M,202225,451528,1.11402E+18,16.15,11140650,208074,202221,451524,202228,451532,16.15,127.0230823,37.56603258
280,1003,M,202227,451523,1.11402E+18,36.85,11140650,208074,202224,451517,202231,451529,36.85,127.0231049,37.56598752
281,1003,M,202235,451520,1.11402E+18,43.65,11140650,208074,202230,451514,202240,451526,43.65,127.0231955,37.56596048
282,1003,M,201695,451772,1.11402E+18,236.82,11140650,208026,201690,451766,201700,451778,78.94,127.0170839,37.56823208
283,1000,M,200943,450509,1.11402E+18,59.8,11140635,207406,200937,450503,200949,450515,59.8,127.0085703,37.55685361
284,1003,M,200951,450501,1.11402E+18,259.76,11140635,207406,200943,450493,200960,450510,129.88,127.0086609,37.55678152
285,1001,M,196920,450593,1.11402E+18,195.44,11140680,208480,196914,450588,196926,450599,48.86,126.9630398,37.5576055
286,1001,M,196941,450593,1.11402E+18,24.31,11140680,208480,196937,450588,196945,450596,24.31,126.9632775,37.55760557
287,1001,M,196924,450599,1.11402E+18,57.52,11140680,208480,196919,450595,196928,450603,28.76,126.9630851,37.55765957
288,1001,M,196931,450624,1.11402E+18,23.78,11140680,208470,196927,450621,196933,450629,23.78,126.9631642,37.55788484
289,2003,M,196938,450624,1.11402E+18,87.56,11140680,208470,196934,450620,196943,450628,43.78,126.9632434,37.55788487
290,1003,M,196939,450632,1.11402E+18,96.64,11140680,208470,196935,450628,196944,450636,48.32,126.9632547,37.55795695
291,2003,M,196941,450639,1.11402E+18,70.74,11140680,208470,196936,450636,196945,450642,35.37,126.9632773,37.55802002
292,1003,M,196937,450616,1.11402E+18,137.1,11140680,208470,196933,450612,196942,450620,45.7,126.9632321,37.55781278
293,1001,M,196947,450617,1.11402E+18,53.04,11140680,208470,196942,450612,196952,450621,53.04,126.9633453,37.55782183
294,1001,M,196948,450625,1.11402E+18,42.14,11140680,208470,196943,450620,196953,450628,42.14,126.9633566,37.55789391
295,1000,M,196948,450631,1.11402E+18,77.16,11140680,208470,196944,450627,196953,450634,38.58,126.9633566,37.55794797
296,1001,M,196950,450639,1.11402E+18,43.17,11140680,208470,196944,450634,196955,450643,43.17,126.9633792,37.55802006
297,1001,M,196960,450631,1.11402E+18,38.67,11140680,208470,196955,450627,196965,450635,38.67,126.9634924,37.55794801
298,1003,M,196948,450646,1.11402E+18,110.86,11140680,208470,196941,450642,196954,450650,55.43,126.9633565,37.55808312
299,1003,M,196951,450655,1.11402E+18,195,11140680,208470,196946,450649,196955,450661,65,126.9633904,37.55816422
300,1003,M,202235,451550,1.11402E+18,28.9,11140650,208038,202230,451547,202238,451555,28.9,127.0231956,37.56623077
301,1003,M,202242,451552,1.11402E+18,64.23,11140650,208038,202237,451546,202247,451558,64.23,127.0232748,37.56624878
302,1003,M,202241,451536,1.11402E+18,57.85,11140650,208074,202235,451530,202247,451540,57.85,127.0232634,37.56610462
303,1003,M,202249,451532,1.11402E+18,23.98,11140650,208074,202245,451528,202253,451535,23.98,127.023354,37.56606856
304,1003,M,202250,451516,1.11402E+18,33.54,11140650,208074,202246,451512,202254,451521,33.54,127.0233652,37.5659244
305,1003,M,202244,451525,1.11402E+18,69.25,11140650,208074,202238,451519,202252,451530,69.25,127.0232974,37.5660055
306,1003,M,202244,451513,1.11402E+18,29.75,11140650,208074,202240,451510,202248,451518,29.75,127.0232973,37.56589739
307,1003,M,201994,451840,1.11402E+18,59.18,11140670,208191,201989,451835,201999,451845,29.59,127.0204685,37.56884417
308,1003,M,202008,451876,1.11402E+18,419.08,11140670,207984,202000,451868,202016,451881,104.77,127.020627,37.5691685
309,1003,M,202025,451883,1.11402E+18,343.56,11140670,207977,202020,451874,202031,451891,85.89,127.0208195,37.56923153
310,1003,M,201800,451754,1.11402E+18,14.78,11140650,207995,201798,451752,201803,451757,14.78,127.0182723,37.56806971
311,1001,M,196963,450650,1.11402E+18,40.32,11140680,208470,196958,450645,196968,450653,40.32,126.9635263,37.55811921
312,1001,M,196964,450655,1.11402E+18,41.71,11140680,208470,196959,450651,196969,450659,41.71,126.9635376,37.55816426
313,1003,M,196951,450602,1.11402E+18,231.51,11140680,208480,196945,450598,196958,450607,77.17,126.9633907,37.55768669
314,1002,M,196958,450618,1.11402E+18,107.82,11140680,208470,196954,450614,196962,450622,35.94,126.9634698,37.55783087
315,1003,M,196967,450617,1.11402E+18,73.55,11140680,208470,196962,450612,196973,450623,73.55,126.9635717,37.55782189
316,1003,M,196987,450590,1.11402E+18,119.07,11140680,161647,196982,450585,196991,450594,39.69,126.9637981,37.55757869
317,1001,M,196982,450583,1.11402E+18,29.13,11140680,161647,196977,450579,196987,450588,29.13,126.9637416,37.55751561
318,1001,M,196978,450573,1.11402E+18,45.86,11140680,161647,196973,450568,196983,450579,45.86,126.9636963,37.5574255
319,1001,M,196970,450579,1.11402E+18,37.72,11140680,161647,196965,450574,196975,450584,37.72,126.9636058,37.55747953
320,1001,M,196964,450570,1.11402E+18,35.81,11140680,161647,196959,450565,196969,450575,35.81,126.9635379,37.55739842
321,1003,M,196974,450567,1.11402E+18,99.34,11140680,161647,196969,450561,196979,450572,49.67,126.9636511,37.55737142
322,1001,M,196959,450564,1.11402E+18,34.46,11140680,161647,196954,450560,196964,450568,34.46,126.9634814,37.55734434
323,1003,M,196953,450557,1.11402E+18,49.66,11140680,161647,196949,450553,196958,450561,24.83,126.9634135,37.55728125
324,1001,M,196988,450561,1.11402E+18,27.77,11140680,161647,196984,450557,196992,450566,27.77,126.9638096,37.55731741
325,1001,M,196985,450557,1.11402E+18,28.36,11140680,161647,196980,450554,196990,450561,28.36,126.9637756,37.55728136
326,1003,M,196970,450551,1.11402E+18,155.12,11140680,161647,196963,450544,196977,450559,77.56,126.9636059,37.55722725
327,1003,M,196966,450558,1.11402E+18,97.34,11140680,161647,196961,450552,196972,450563,48.67,126.9635606,37.55729031
328,1003,M,202033,451920,1.11402E+18,113.22,11140670,207977,202027,451915,202039,451925,56.61,127.0209101,37.56956488
329,1001,M,202022,451927,1.11402E+18,16.62,11140670,207966,202019,451924,202026,451930,16.62,127.0207856,37.56962798
330,1003,M,202028,451937,1.11402E+18,254.31,11140670,207960,202023,451930,202032,451943,84.77,127.0208536,37.56971806
331,1001,M,201939,451885,1.11402E+18,73.97,11140670,207985,201932,451879,201945,451892,73.97,127.019846,37.56924973
332,1001,M,201942,451906,1.11402E+18,42.4,11140670,207979,201935,451900,201948,451913,42.4,127.01988,37.56943893
333,1003,M,201877,451960,1.11402E+18,63.08,11140670,207962,201870,451954,201884,451967,63.08,127.0191444,37.5699256
334,1003,M,201848,451768,1.11402E+18,45.8,11140650,208025,201845,451759,201852,451777,45.8,127.0188157,37.56819576
335,1003,M,201064,450761,1.11402E+18,339.14,11140645,207522,201053,450753,201075,450770,169.57,127.0099401,37.55912398
336,2003,M,201068,450732,1.11402E+18,990.85,11140645,207679,201058,450722,201078,450742,198.17,127.0099853,37.55886269
337,1003,M,201109,450741,1.11402E+18,502.78,11140645,207522,201096,450732,201122,450752,251.39,127.0104494,37.55894373
338,1003,M,201042,450771,1.11402E+18,46.33,11140645,207522,201037,450767,201047,450776,46.33,127.0096911,37.5592141
339,1003,M,201044,450776,1.11402E+18,34.45,11140645,207522,201039,450772,201049,450780,34.45,127.0097137,37.55925915
340,1003,M,201035,450850,1.11402E+18,144.54,11140625,207577,201029,450844,201042,450856,72.27,127.009612,37.55992589
341,1003,M,196998,450581,1.11402E+18,156.03,11140680,161647,196992,450576,197004,450587,52.01,126.9639227,37.55749764
342,1003,M,196996,450570,1.11402E+18,273.24,11140680,161647,196988,450563,197003,450576,91.08,126.9639001,37.55739853
343,1001,M,197004,450563,1.11402E+18,37.21,11140680,161647,197000,450556,197009,450569,37.21,126.9639906,37.55733548
344,1001,M,197012,450560,1.11402E+18,33.03,11140680,161647,197008,450555,197016,450566,33.03,126.9640812,37.55730848
345,1001,M,200371,451539,1.11401E+18,18.8,11140590,207195,200367,451537,200374,451542,18.8,127.0020972,37.56613417
346,1003,M,201085,450857,1.11402E+18,298.12,11140645,207660,201076,450851,201094,450863,74.53,127.0101779,37.55998891
347,1003,M,201058,450893,1.11402E+18,89.78,11140625,207570,201054,450888,201063,450898,44.89,127.0098724,37.5603133
348,1002,M,201092,450977,1.11402E+18,80.13,11140625,207510,201085,450970,201100,450982,80.13,127.0102573,37.56107009
349,1003,M,201132,450961,1.11402E+18,603.87,11140645,160794,201122,450951,201140,450972,201.29,127.01071,37.56092589
350,1000,M,201083,451013,1.11402E+18,54.59,11140625,207510,201078,451007,201089,451018,54.59,127.0101555,37.56139446
351,1000,M,201095,451037,1.11402E+18,44.13,11140625,207515,201091,451033,201099,451041,44.13,127.0102913,37.56161068
352,1003,M,200521,451209,1.11401E+18,222.24,11140580,207091,200512,451205,200530,451215,111.12,127.0037948,37.56316084
353,1003,M,200533,451179,1.11401E+18,121.08,11140580,207091,200529,451174,200538,451183,60.54,127.0039306,37.56289054
354,1003,M,200437,451537,1.11401E+18,61.26,11140590,207193,200434,451533,200440,451541,30.63,127.0028442,37.56611612
355,1001,M,200455,451529,1.11401E+18,50.75,11140590,207169,200449,451526,200461,451533,50.75,127.003048,37.56604404
356,1003,M,200431,451537,1.11401E+18,135.75,11140590,207193,200427,451533,200435,451541,45.25,127.0027763,37.56611613
357,1001,M,200425,451533,1.11401E+18,24.07,11140590,207193,200422,451529,200427,451537,24.07,127.0027084,37.56608009
358,1001,M,200443,451527,1.11401E+18,59.52,11140590,207193,200438,451523,200447,451532,59.52,127.0029121,37.56602602
359,1001,M,200455,451559,1.11401E+18,102.1,11140590,207169,200450,451553,200461,451566,102.1,127.003048,37.56631433
360,1001,M,199675,451183,1.11401E+18,32.27,11140570,206783,199672,451178,199679,451187,32.27,126.9942194,37.56292662
361,1003,M,199696,451185,1.11401E+18,94.98,11140570,206796,199692,451180,199699,451190,31.66,126.9944571,37.56294465
362,1001,M,199644,451127,1.11401E+18,90.09,11140570,206808,199640,451122,199648,451131,30.03,126.9938686,37.56242205
363,1003,M,199642,451099,1.11401E+18,113.16,11140570,206808,199636,451094,199648,451104,56.58,126.993846,37.56216977
364,1003,M,199640,451112,1.11401E+18,70,11140570,206808,199637,451107,199644,451116,35,126.9938233,37.5622869
365,1003,M,201093,451045,1.11402E+18,33.27,11140625,207515,201089,451041,201097,451049,33.27,127.0102687,37.56168276
366,1003,M,201094,451051,1.11402E+18,47.23,11140625,207515,201088,451047,201102,451054,47.23,127.01028,37.56173682
367,1003,M,201091,451057,1.11402E+18,18.8,11140625,207515,201087,451054,201095,451059,18.8,127.0102461,37.56179088
368,1003,M,201089,451061,1.11402E+18,21.32,11140625,207515,201086,451058,201092,451065,21.32,127.0102234,37.56182692
369,1001,M,201098,451056,1.11402E+18,24.41,11140625,207515,201094,451054,201103,451059,24.41,127.0103253,37.56178186
370,1003,M,201095,451063,1.11402E+18,17.93,11140625,207515,201092,451060,201097,451066,17.93,127.0102914,37.56184494
371,1003,M,201095,451069,1.11402E+18,53.4,11140625,207515,201089,451064,201102,451073,53.4,127.0102914,37.561899
372,1003,M,201087,451068,1.11402E+18,22.55,11140625,207515,201084,451064,201090,451072,22.55,127.0102008,37.56188999
373,1003,M,201086,451077,1.11402E+18,47.84,11140625,207515,201082,451071,201090,451082,47.84,127.0101895,37.56197108
374,1001,M,200538,451229,1.11401E+18,12.04,11140580,207091,200534,451227,200542,451231,12.04,127.0039872,37.56334103
375,1003,M,200545,451295,1.11401E+18,56.94,11140580,207091,200542,451291,200549,451299,18.98,127.0040665,37.56393568
376,1003,M,200545,451282,1.11401E+18,22.67,11140580,207091,200541,451278,200549,451286,22.67,127.0040665,37.56381855
377,1003,M,200549,451279,1.11401E+18,83.4,11140580,207091,200545,451275,200553,451283,27.8,127.0041118,37.56379152
378,1003,M,200551,451289,1.11401E+18,87.66,11140580,207091,200547,451284,200556,451293,29.22,127.0041344,37.56388162
379,2002,M,200553,451276,1.11401E+18,12.02,11140580,207091,200550,451273,200555,451280,12.02,127.004157,37.56376449
380,1003,M,200555,451275,1.11401E+18,34.83,11140580,207091,200552,451271,200558,451278,11.61,127.0041797,37.56375548
381,1001,M,200559,451282,1.11401E+18,44.64,11140580,207091,200555,451279,200562,451286,14.88,127.0042249,37.56381855
382,1003,M,200561,451280,1.11401E+18,41.04,11140580,207091,200557,451277,200564,451284,13.68,127.0042476,37.56380052
383,1003,M,200564,451268,1.11401E+18,33.27,11140580,207091,200561,451265,200567,451271,11.09,127.0042815,37.5636924
384,1003,M,200564,451278,1.11401E+18,78.9,11140580,207091,200560,451274,200568,451282,26.3,127.0042815,37.5637825
385,1003,M,200472,451550,1.11401E+18,62.34,11140590,207169,200470,451545,200475,451555,31.17,127.0032404,37.56623324
