BDTYP_CD,BUL_DPN_SE,X_AXIS,Y_AXIS,HOUS_ID,TOTAL_AREA,ADMI_CD,BLK_CD,XMIN,YMIN,XMAX,YMAX,SHAPE_AREA
01003,M,201250,450725,1114016200003400147,110.4,11140645,207681,201244,450719,201257,450731,55.2
01000,M,201338,451069,1114016200003210019,69.47,11140645,207429,201332,451062,201346,451075,69.47
01002,M,201334,451080,1114016200003210084,55.21,11140645,207429,201327,451073,201340,451086,55.21
01003,M,201326,451063,1114016200003210094,96.78,11140645,207429,201321,451057,201330,451069,48.39
01001,M,201390,451049,1114016200003160008,10.74,11140645,207442,201387,451046,201393,451052,10.74
01003,M,201395,451048,1114016200003160007,28.15,11140645,207442,201391,451044,201399,451052,28.15
01003,M,201428,450998,1114016200003260003,79.92,11140645,207446,201424,450993,201432,451004,39.96
01003,M,201921,452237,1114016500015360000,186.42,11140670,208212,201914,452233,201927,452241,62.14
02002,M,201884,452269,1114016500015300000,541.52,11140670,208210,201876,452261,201893,452276,135.38
01003,M,201897,452262,1114016500015290000,446.28,11140670,208210,201890,452255,201903,452269,111.57
01003,M,201912,452272,1114016500015270000,204.68,11140670,208210,201904,452266,201918,452278,102.34
02003,M,201900,452276,1114016500015260000,359.48,11140670,208210,201895,452269,201905,452283,89.87
01003,M,201896,452224,1114016500015160000,18.63,11140670,208210,201892,452222,201901,452227,18.63
01001,M,201848,452245,1114016500020160000,128.22,11140670,208213,201841,452238,201855,452251,128.22
01003,M,201241,450718,1114016200003430007,163.74,11140645,207681,201234,450713,201248,450722,81.87
01001,M,201258,450731,1114016200003340003,84.52,11140645,207681,201252,450724,201265,450738,84.52
01001,M,201266,450724,1114016200003340005,44.28,11140645,207996,201261,450716,201272,450730,44.28
01003,M,201271,450720,1114016200003340006,298.04,11140645,207996,201264,450712,201278,450728,74.51
01001,M,201288,450708,1114016200003440002,92.74,11140645,207996,201281,450700,201295,450716,92.74
01001,M,201293,450702,1114016200003440003,50.9,11140645,207996,201287,450695,201299,450708,50.9
01001,M,201298,450698,1114016200003440004,45.57,11140645,207996,201293,450692,201304,450704,45.57
01003,M,201265,450707,1114016200003460495,100.32,11140645,207996,201260,450701,201271,450713,50.16
01003,M,201273,450703,1114016200003460484,123.54,11140645,207996,201267,450698,201279,450709,61.77
01003,M,201283,450697,1114016200003460485,49.76,11140645,207996,201277,450692,201289,450703,49.76
01003,M,201086,450815,1114016200003400067,809.12,11140645,207670,201077,450805,201096,450825,202.28
01003,M,201103,450807,1114016200003400056,340.3,11140645,207670,201094,450797,201112,450816,170.15
01003,M,201119,450799,1114016200003400045,602.6,11140645,207670,201112,450791,201127,450807,120.52
01001,M,201423,451036,1114016200003150003,16.75,11140645,207442,201418,451033,201427,451039,16.75
01001,M,201430,451034,1114016200003150004,23.88,11140645,207442,201426,451031,201434,451037,23.88
01001,M,201421,451019,1114016200003240002,105.94,11140645,207446,201413,451011,201428,451027,105.94
01003,M,201443,451033,1114016200003130070,227.79,11140645,207442,201436,451026,201448,451041,75.93
01003,M,201456,451023,1114016200003130067,138.09,11140645,207442,201452,451018,201461,451028,46.03
01001,M,201456,451030,1114016200003130108,26.88,11140645,207442,201451,451028,201460,451033,26.88
01003,M,201464,451023,1114016200003130064,267.57,11140645,207442,201458,451016,201469,451031,89.19
01001,M,201284,451087,1114016200003210100,53.16,11140645,207428,201277,451081,201290,451092,53.16
01003,M,201280,451099,1114016200003110005,118.12,11140645,207428,201273,451094,201286,451104,59.06
01003,M,201293,451094,1114016200003210092,83.38,11140645,207428,201287,451089,201298,451099,41.69
01003,M,201302,451089,1114016200003210090,86.46,11140645,207429,201297,451083,201307,451094,43.23
01003,M,201284,451077,1114016200003210056,233.78,11140645,207428,201276,451069,201291,451085,116.89
01003,M,201308,451083,1114016200003210089,106.34,11140645,207429,201300,451079,201315,451089,53.17
01001,M,201317,451082,1114016200003210087,54.56,11140645,207429,201311,451076,201323,451087,54.56
01003,M,201293,451077,1114016200003210055,97.14,11140645,207428,201288,451071,201298,451084,48.57
01003,M,201863,452252,1114016500019230000,320.92,11140670,208210,201856,452247,201871,452257,80.23
01003,M,201862,452261,1114016500019210000,285,11140670,208210,201855,452256,201868,452265,71.25
01001,M,201857,452266,1114016500019190000,23.93,11140670,208210,201853,452263,201860,452270,23.93
02003,M,201866,452284,1114016500017470000,427.4,11140670,208210,201859,452277,201873,452290,106.85
01003,M,201832,452239,1114016500020330000,146.86,11140670,208213,201824,452234,201840,452244,73.43
01002,M,201811,452257,1114016500017580000,168.66,11140670,208213,201804,452250,201817,452265,84.33
01003,M,201833,452257,1114016500020150000,344.37,11140670,208213,201827,452248,201839,452266,114.79
01001,M,201195,450764,1114016200003400184,221.02,11140645,207589,201188,450755,201202,450773,110.51
02003,M,201276,450756,1114016200003330128,420.02,11140645,207676,201266,450745,201285,450767,210.01
01003,M,201262,450740,1114016200003330035,106.84,11140645,207681,201252,450732,201271,450748,106.84
01003,M,201277,450733,1114016200003330032,177.92,11140645,207993,201273,450728,201282,450738,44.48
01003,M,201294,450750,1114016200003330031,647.82,11140645,207676,201283,450740,201305,450759,215.94
01003,M,201286,450727,1114016200003330220,165.51,11140645,207993,201280,450721,201291,450733,55.17
02003,M,201308,450736,1114016200003330125,418.4,11140645,207676,201300,450729,201315,450743,104.6
01003,M,201313,450714,1114016200003330212,108.06,11140645,207993,201308,450708,201318,450720,54.03
01003,M,201010,450857,1114016200003770155,389.28,11140625,207576,201004,450847,201014,450865,97.32
01001,M,201005,450853,1114016200003770159,57.74,11140625,207576,201001,450847,201008,450859,57.74
02003,M,200975,450858,1114016200003770124,487.6,11140625,207575,200971,450851,200980,450865,97.52
01003,M,200967,450864,1114016200003770029,198.42,11140625,207575,200962,450859,200971,450869,66.14
01003,M,201295,451069,1114016200003210054,153.46,11140645,207428,201289,451062,201302,451075,76.73
01003,M,201303,451057,1114016200003210059,124.58,11140645,207441,201297,451050,201309,451063,62.29
01003,M,201299,451052,1114016200003210111,119.12,11140645,207441,201294,451045,201304,451059,59.56
01003,M,201317,451070,1114016200003210018,73.61,11140645,207429,201310,451062,201323,451076,73.61
01001,M,201308,451060,1114016200003210053,36.6,11140645,207441,201302,451054,201313,451066,36.6
01003,M,201319,451059,1114016200003210048,99.2,11140645,207429,201312,451053,201325,451064,49.6
01001,M,201329,451038,1114016200003210129,12.46,11140645,207441,201326,451036,201332,451041,12.46
01003,M,201337,451048,1114016200003210009,590.94,11140645,207443,201327,451039,201348,451058,196.98
01003,M,201329,451029,1114016200003210010,173.43,11140645,207441,201323,451023,201335,451033,57.81
01003,M,201338,451027,1114016200003210011,154.11,11140645,207441,201333,451021,201343,451034,51.37
01003,M,201351,451019,1114016200003210140,6.39,11140645,207441,201348,451017,201354,451021,6.39
02003,M,201205,451240,1114016200002960004,489.1,11140615,207301,201197,451233,201213,451247,97.82
01003,M,201830,452274,1114016500017570000,686.84,11140670,208213,201819,452266,201838,452283,171.71
01001,M,201828,452296,1114016500018590000,26.98,11140670,208203,201824,452292,201832,452300,26.98
01001,M,201840,452288,1114016500017540000,102.18,11140670,208213,201832,452281,201847,452294,102.18
01003,M,201782,452279,1114016500018990000,205.8,11140670,208203,201775,452272,201789,452285,68.6
01001,M,201787,452282,1114016500017660000,60.85,11140670,208203,201780,452276,201794,452289,60.85
01001,M,201798,452313,1114016500017760000,110.18,11140670,208200,201790,452305,201806,452321,110.18
01001,M,201802,452295,1114016500017670000,62.39,11140670,208203,201795,452288,201808,452302,62.39
01001,M,201807,452299,1114016500018310000,58.93,11140670,208203,201800,452292,201813,452306,58.93
01001,M,201812,452303,1114016500017700000,54.96,11140670,208203,201805,452297,201818,452309,54.96
01003,M,200924,450883,1114016200003770038,434.4,11140625,207547,200916,450877,200932,450889,144.8
01003,M,200907,450892,1114016200003770153,81,11140625,207546,200902,450889,200912,450895,40.5
01003,M,200925,450895,1114016200003770093,354.18,11140625,207547,200917,450890,200933,450900,118.06
01003,M,200928,450907,1114016200003770037,144.32,11140625,207547,200920,450903,200934,450912,72.16
02003,M,200922,450865,1114016200003770039,524.84,11140625,207574,200914,450859,200929,450871,131.21
01002,M,200904,450868,1114016200003770043,230.55,11140625,207573,200897,450864,200910,450872,76.85
01003,M,200907,450882,1114016200003770154,195.96,11140625,207546,200902,450877,200911,450888,65.32
01003,M,200893,450868,1114016200003770132,157.08,11140625,207573,200890,450863,200897,450873,52.36
01001,M,200875,450859,1114016200003770076,44.48,11140625,207573,200871,450855,200878,450863,44.48
01001,M,200868,450859,1114016200003770078,24.2,11140625,207573,200865,450855,200871,450864,24.2
01001,M,200863,450862,1114016200003770079,33.46,11140625,207573,200858,450857,200866,450867,33.46
01003,M,200885,450890,1114016200003770117,400.47,11140625,207546,200879,450882,200891,450898,133.49
01003,M,200874,450869,1114016200003770074,125.31,11140625,207573,200871,450865,200878,450874,41.77
01003,M,200855,450865,1114016200003770082,60.98,11140625,207573,200850,450861,200859,450870,30.49
01001,M,201069,451357,1114016200003050020,187.94,11140615,201861,201061,451350,201076,451364,93.97
01003,M,201060,451377,1114016200002360050,170.98,11140615,203087,201053,451371,201068,451384,85.49
01003,M,201080,451375,1114016200003050018,74.12,11140615,201861,201074,451370,201086,451380,37.06
01003,M,201083,451379,1114016200002360371,83.72,11140615,201861,201077,451374,201089,451385,41.86
01003,M,201087,451384,1114016200002360370,99.1,11140615,201861,201080,451378,201093,451389,49.55
01003,M,201084,451407,1114016200002360530,72.74,11140615,203087,201079,451402,201088,451412,36.37
01003,M,201090,451390,1114016200002360060,152.86,11140615,201861,201083,451384,201097,451396,76.43
01003,M,201080,451411,1114016200002360047,150.76,11140615,203087,201072,451404,201090,451418,75.38
01003,M,202017,452222,1114016500016230000,216.6,11140670,208214,202009,452218,202024,452226,72.2
01001,M,201999,452223,1114016500016240000,130.57,11140670,208214,201990,452215,202009,452231,130.57
01001,M,202005,452256,1114016500016590000,42.66,11140670,208214,202000,452252,202010,452262,42.66
01001,M,202005,452247,1114016500016630000,52.37,11140670,208214,202001,452240,202011,452253,52.37
01003,M,202000,452249,1114016500016640000,91.86,11140670,208214,201996,452243,202004,452255,45.93
01003,M,201986,452242,1114016500016530000,61.82,11140670,208214,201981,452236,201992,452248,61.82
01003,M,201998,452268,1114016500016570000,48.28,11140670,208214,201993,452263,202004,452273,48.28
01003,M,198038,451011,1114011200000470004,61.5,11140540,206666,198034,451007,198043,451015,30.75
01003,M,198054,451024,1114011200000470001,314.49,11140540,206666,198046,451016,198061,451031,104.83
01003,M,200852,450875,1114016200003770050,104.96,11140625,207573,200847,450869,200857,450881,52.48
01003,M,200861,450895,1114016200003770048,304.1,11140625,207546,200851,450887,200871,450904,152.05
01003,M,200837,450883,1114016200003770052,220.56,11140625,207573,200829,450875,200845,450890,110.28
01000,M,200832,450874,1114016200003770113,80.36,11140625,207573,200825,450867,200839,450880,80.36
01003,M,200824,450884,1114016200003770054,503.88,11140625,207573,200816,450874,200832,450894,125.97
01003,M,201110,450876,1114016200003400128,378.08,11140645,207644,201104,450868,201117,450884,94.52
01003,M,201119,450872,1114016200003400083,234.33,11140645,207644,201113,450864,201125,450880,78.11
01003,M,201109,450852,1114016200003400065,165.66,11140645,207660,201103,450845,201115,450860,82.83
01003,M,201131,450868,1114016200003400053,827.56,11140645,207644,201121,450858,201141,450877,206.89
01003,M,201147,450860,1114016200003400191,837.68,11140645,207644,201137,450850,201158,450870,209.42
01003,M,201204,450836,1114016200003330059,455.82,11140645,207661,201193,450825,201214,450847,227.91
01003,M,201221,450829,1114016200003330054,603.36,11140645,207661,201210,450820,201232,450838,201.12
01003,M,201096,451399,1114016200002360059,216.28,11140615,201861,201089,451391,201103,451407,108.14
01003,M,201023,451345,1114016200003050027,255.36,11140615,207294,201016,451338,201031,451351,85.12
01003,S,201007,451346,1114016200003900015,22.54,11140615,207272,201003,451342,201011,451350,22.54
01001,M,201006,451339,1114016200003900014,43.29,11140615,207272,201000,451335,201012,451344,43.29
01003,M,201013,451330,1114016200003900009,99.76,11140615,207294,201007,451325,201018,451335,49.88
01001,M,201003,451333,1114016200003900013,29.42,11140615,207272,200999,451330,201008,451337,29.42
01003,M,201050,451386,1114016200002360038,317.16,11140615,203087,201043,451380,201058,451393,79.29
01003,M,201057,451396,1114016200002360037,175.46,11140615,203087,201049,451389,201064,451403,87.73
01003,M,201062,451405,1114016200002360036,292.8,11140615,203087,201054,451398,201070,451412,97.6
01003,M,201054,451425,1114016200002360024,147.52,11140615,1340,201047,451419,201060,451432,73.76
01003,M,201069,451416,1114016200002360035,207.3,11140615,203087,201062,451408,201077,451424,103.65
02002,M,201015,451360,1114016200002360072,608.72,11140615,207272,201007,451349,201025,451370,152.18
01003,M,201000,451366,1114016200002360073,173.66,11140615,207272,200991,451361,201008,451372,86.83
01003,M,200987,451355,1114016200003900026,142.98,11140615,207272,200981,451349,200992,451362,71.49
01001,M,201980,452307,1114016500017160000,79.92,11140670,208206,201973,452300,201988,452313,79.92
01001,S,201986,452303,1114016500017160000,36.24,11140670,208206,201982,452297,201990,452309,36.24
01001,M,202024,452300,1114016500021420000,68.97,11140670,208206,202019,452294,202029,452305,68.97
01001,M,201967,452299,1114016500021270000,41.11,11140670,208206,201962,452295,201972,452304,41.11
01001,M,201956,452282,1114016500017300000,43.64,11140670,208212,201952,452277,201961,452286,43.64
01001,M,201961,452273,1114016500017310000,91.13,11140670,208212,201951,452266,201968,452280,91.13
01001,M,201954,452259,1114016500017340000,22.81,11140670,208212,201950,452256,201958,452262,22.81
01001,M,201951,452254,1114016500017350000,30.84,11140670,208212,201946,452250,201955,452257,30.84
01001,M,201945,452303,1114016500017190000,62.36,11140670,208209,201939,452299,201952,452309,62.36
01003,M,201947,452297,1114016500017200000,203.04,11140670,208209,201943,452292,201952,452300,33.84
01001,M,201940,452297,1114016500017210000,44.97,11140670,208209,201936,452292,201945,452302,44.97
01003,M,201280,450803,1114016200003330023,312.56,11140645,207672,201270,450794,201289,450811,156.28
01003,M,201277,450774,1114016200003330033,170.04,11140645,207676,201271,450766,201283,450783,85.02
02003,M,201293,450795,1114016200003330123,223.22,11140645,207672,201283,450784,201303,450806,223.22
01003,M,201286,450770,1114016200003330773,184.08,11140645,207676,201280,450762,201292,450778,92.04
02002,M,201311,450786,1114016200003330121,2170.35,11140645,207672,201296,450772,201325,450799,434.07
01003,M,201296,450765,1114016200003330699,361.11,11140645,207676,201289,450757,201303,450773,120.37
