관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,WGS84위도,WGS84경도
서울특별시 중구청,서울특별시 중구 남대문로 118 (남대문로1가 ),서울특별시 중구 남대문로1가 19,시설물관리,37.5676,126.9834
서울특별시 중구청,서울특별시 중구 덕수궁길 130,서울특별시 중구 정동 1-23,시설물관리,37.5679,126.9737
서울특별시 중구청,서울특별시 중구 덕수궁길 130,서울특별시 중구 정동 1-23,시설물관리,37.5681,126.9738
서울특별시 중구청,서울특별시 중구 덕수궁길 130,서울특별시 중구 정동 1-23,시설물관리,37.5678,126.9739
서울특별시 중구청,서울특별시 중구 덕수궁길 130,서울특별시 중구 정동 1-23,시설물관리,37.5679,126.9740
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,37.5591,126.9674
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,37.5591,126.9674
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,37.5591,126.9674
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,37.5591,126.9674
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,37.5591,126.9674
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,37.5591,126.9674
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,37.5591,126.9674
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,37.5591,126.9674
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,37.5591,126.9674
서울특별시 중구청,서울특별시 중구 손기정로73,서울특별시 중구 만리동2가 2,시설물관리,37.5563,126.9640
서울특별시 중구청,서울특별시 중구 소파로2길 10,서울특별시 중구 예장동 8-3,시설물관리,37.5569,126.9874
서울특별시 중구청,서울특별시 중구 난계로 141,서울특별시 중구 신당동 161-2,시설물관리,37.5645,127.0238
서울특별시 중구청,서울특별시 중구 청구로17길 40,서울특별시 중구 다산동 386,시설물관리,37.5593,127.0104
서울특별시 중구청,서울특별시 중구 다산로 170,서울특별시 중구 청구동 330-2,시설물관리,37.5584,127.0142
서울특별시 중구청,서울특별시 중구 퇴계로50길 13,서울특별시 중구 장충동2가 173-7,시설물관리,37.5620,127.0018
서울특별시 중구청,서울특별시 중구 청구로6길 11,서울특별시 중구 신당동 292-66,시설물관리,37.5605,127.0143
서울특별시 중구청,서울특별시 중구 남대문로1길 24 (북창동),서울특별시 중구 북창동 24-3,쓰레기단속,37.5620,126.9775
서울특별시 중구청,서울특별시 중구 동호로11아길 5,서울특별시중구 신당동 432-556,쓰레기단속,37.5517,127.0055
서울특별시 중구청,서울특별시 중구 퇴계로12길 62-5,서울특별시 중구 회현동1가 109,쓰레기단속,37.5568,126.9813
서울특별시 중구청,서울특별시 중구 퇴계로6가길 14,서울특별시 중구 남창동 205-6,쓰레기단속,37.5566,126.9787
서울특별시 중구청,서울특별시 중구 퇴계로6길 36 (남창동),서울특별시 중구 남창동 206-61,쓰레기단속,37.5572,126.9773
서울특별시 중구청,서울특별시 중구 퇴계로8길 80 (회현동),서울특별시 중구 회현동 100-239,쓰레기단속,37.5564,126.9805
서울특별시 중구청,서울특별시 중구 마른내로 121 (오장동),서울특별시 중구 오장동 148-17,교통단속,37.5646,127.0011
서울특별시 중구청,서울특별시 중구 마른내로 133 (쌍림동),서울특별시 중구 광희동1가 281-2,교통단속,37.5647,127.0030
서울특별시 중구청,서울특별시 중구 필동로 24,서울특별시 중구 필동3가 34,교통단속,37.5594,126.9961
서울특별시 중구청,서울특별시 중구 퇴계로 307 (광희동1가),서울특별시 중구 광희동1가 216,교통단속,37.5645,127.0058
서울특별시 중구청,서울특별시 중구 남대문시장8길 25 (남창동),서울특별시 중구 남창동 9-28,생활방범,37.5591,126.9787
서울특별시 중구청,서울특별시 중구 퇴계로 53 (남창동),서울특별시 중구 남창동 47-17,생활방범,37.5587,126.9781
서울특별시 중구청,서울특별시 중구 서소문로6길 9 (중림동),서울특별시 중구 중림동 565,생활방범,37.5601,126.9661
서울특별시 중구청,서울특별시 중구 중림로4길46,서울특별시 중구 중림동392-8,생활방범,37.5569,126.9646
서울특별시 중구청,서울특별시 중구 중림로4길 24 (중림동),서울특별시 중구 중림동 396-8,생활방범,37.5582,126.9643
서울특별시 중구청,서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동2가 6-1,생활방범,37.5549,126.9647
서울특별시 중구청,"서울특별시 중구 중림로8길 10 (중림동, 용궁빌라)",서울특별시 중구 중림동 324-4,생활방범,37.5575,126.9671
서울특별시 중구청,서울특별시 중구 만리재로21길 9 (만리동2가),서울특별시 중구 만리동2가 218-26,생활방범,37.5527,126.9633
서울특별시 중구청,서울특별시 중구 손기정로 73 (만리동2가),서울특별시 중구 만리동2가 2,생활방범,37.5557,126.9635
서울특별시 중구청,서울특별시 중구 만리재로37길 68 (만리동1가),서울특별시 중구 만리동1가 56-30,생활방범,37.5566,126.9651
서울특별시 중구청,서울특별시 중구 만리재로37길 30 (만리동1가),서울특별시 중구 만리동1가 54-5,생활방범,37.5570,126.9665
서울특별시 중구청,서울특별시 중구 만리재로35길 30 (만리동1가),서울특별시 중구 만리동1가 35-10,생활방범,37.5566,126.9676
서울특별시 중구청,서울특별시 중구 중림로8길 28 (중림동),서울특별시 중구 중림동 324-9,생활방범,37.5575,126.9660
서울특별시 중구청,서울특별시 중구 청파로 441-2 (중림동),서울특별시 중구 중림동 61,생활방범,37.5591,126.9691
서울특별시 중구청,서울특별시 중구 중림로 51 (중림동),서울특별시 중구 중림동 129-23,생활방범,37.5575,126.9681
서울특별시 중구청,서울특별시 중구 중림로2길 26 (중림동),서울특별시 중구 중림동 395-2,생활방범,37.5581,126.9634
서울특별시 중구청,서울특별시 중구 중림로2길 16,서울특별시 중구 중림동 398-16,생활방범,37.5585,126.9635
서울특별시 중구청,서울특별시 중구 서소문로2길 18 (중림동),서울특별시 중구 중림동 399-2,생활방범,37.5583,126.9628
서울특별시 중구청,서울특별시 중구 손기정로1길38-5,서울특별시 중구 중림동 400-3,생활방범,37.5587,126.9621
서울특별시 중구청,서울특별시 중구 만리재로37길 50 (만리동1가),서울특별시 중구 만리동1가 56-51,생활방범,37.5571,126.9656
서울특별시 중구청,서울특별시 중구 만리재로37길 59-3,서울특별시 중구 만리동1가 56-20,생활방범,37.5568,126.9656
서울특별시 중구청,서울특별시 중구 청파로103길 15 (중림동),서울특별시 중구 중림동 116,생활방범,37.5584,126.9686
서울특별시 중구청,서울특별시 중구 만리재로35길 12 (만리동1가),서울특별시 중구 만리동1가 62-12,생활방범,37.5558,126.9676
서울특별시 중구청,서울특별시 중구 중림로 2-1 (중림동),서울특별시 중구 중림동 397-2,생활방범,37.5591,126.9638
서울특별시 중구청,서울특별시 중구 서소문로2길 33-8 (중림동),서울특별시 중구 중림동 392-2,생활방범,37.5576,126.9634
서울특별시 중구청,서울특별시중구서소문로2길33,서울특별시 중구 중림동 395-7,생활방범,37.5576,126.9630
서울특별시 중구청,서울특별시 중구 만리재로 181 (만리동2가),서울특별시 중구 만리동2가 32,생활방범,37.5545,126.9663
서울특별시 중구청,서울특별시 중구 환일길 67-12 (만리동2가),서울특별시 중구 만리동2가 231-65,생활방범,37.5523,126.9623
서울특별시 중구청,서울특별시 중구 서소문로6길 34 (중림동),서울특별시 중구 중림동 149,생활방범,37.5596,126.9673
서울특별시 중구청,서울특별시 중구 중림로 11-2 (중림동),서울특별시 중구 중림동 184-1,생활방범,37.5591,126.9650
서울특별시 중구청,서울특별시 중구 중림로4길 46 (중림동),서울특별시 중구 중림동 1044,생활방범,37.5572,126.9639
서울특별시 중구청,서울특별시 중구 청파로 464 (중림동),서울특별시 중구 중림동 352,생활방범,37.5613,126.9678
서울특별시 중구청,서울특별시 중구 퇴계로8길 80 (회현동1가),서울특별시 중구 회현동1가 100-239,생활방범,37.5562,126.9803
서울특별시 중구청,서울특별시 중구 퇴계로20나길 36-2 (남산동2가),서울특별시 중구 남산동2가 49-10,쓰레기단속,37.5578,126.9854
서울특별시 중구청,서울특별시 중구 소공로6길 14,서울특별시 중구 회현동2가 32-2,쓰레기단속,37.5585,126.9839
서울특별시 중구청,서울특별시중구퇴계로24길14,서울특별시 중구 남산동3가 18-2,쓰레기단속,37.5604,126.9875
서울특별시 중구청,서울특별시 중구 퇴계로20길 25-26,서울특별시 중구 남산동2가 18-5,쓰레기단속,37.5591,126.9863
서울특별시 중구청,서울특별시 중구 수표로2길 13,서울특별시중구충무로3가59-24,쓰레기단속,37.5621,126.9912
서울특별시 중구청,서울특별시 중구 퇴계로31길 10,서울특별시중구 필동1가 43-3,쓰레기단속,37.5616,126.9925
서울특별시 중구청,서울특별시 중구 필동로1길 31 (필동3가),서울특별시 중구 필동3가 28-32,쓰레기단속,37.5587,126.9979
서울특별시 중구청,서울특별시 중구 퇴계로36가길 38 (필동2가),서울특별시 중구 필동2가 104-1,쓰레기단속,37.5587,126.9958
서울특별시 중구청,서울특별시 중구 동호로30길 17 (장충동2가),서울특별시 중구 장충동2가 186-20,쓰레기단속,37.5612,127.0035
서울특별시 중구청,서울특별시 중구 퇴계로50길 53 (묵정동),서울특별시 중구 묵정동 22-22,쓰레기단속,37.5602,127.0010
서울특별시 중구청,서울특별시 중구 장충단로6가길 21-2 (장충동1가),서울특별시 중구 장충동1가 44-10,쓰레기단속,37.5612,127.0081
서울특별시 중구청,서울특별시 중구 청구로17길66,서울특별시 중구 신당동 411-9,생활방범,37.5584,127.0113
서울특별시 중구청,서울특별시 중구 다산로39가길 16-1,서울특별시 중구 신당동 304-217,생활방범,37.5640,127.0130
서울특별시 중구청,서울특별시 중구 다산로33라길 30-13,서울특별시 중구 신당동 304-166,생활방범,37.5643,127.0124
서울특별시 중구청,서울특별시 중구 마장로1가길 17,서울특별시 중구 신당동 213-51,생활방범,37.5686,127.0130
서울특별시 중구청,서울특별시 중구 퇴계로71길 38,서울특별시 중구 신당동 251-131,생활방범,37.5665,127.0128
서울특별시 중구청,서울특별시 중구 다산로33길 58,서울특별시 중구 신당동 304-141,생활방범,37.5635,127.0120
서울특별시 중구청,서울특별시 중구 다산로 31길 37-1,서울특별시 중구 신당동 236-374,생활방범,37.5622,127.0124
서울특별시 중구청,서울특별시 중구 다신로 33다길 20-12,,생활방범,37.5636,127.0139
서울특별시 중구청,서울특별시 중구 다산로 39길 71,서울특별시 중구 신당동 234-3,생활방범,37.5646,127.0119
서울특별시 중구청,서울특별시 중구 을지로45길,,생활방범,37.5677,127.0127
서울특별시 중구청,서울특별시 중구 청구로 10길 22,서울특별시 중구 신당동 304-546,생활방범,37.5614,127.0133
서울특별시 중구청,서울특별시 중구 퇴계로 375,서울특별시 중구 신당동 250-3,생활방범,37.5651,127.0133
서울특별시 중구청,서울특별시 중구 퇴계로76길 59,서울특별시 중구 신당동 301-7,생활방범,37.5626,127.0148
서울특별시 중구청,서울특별시 중구 다산로130-2,서울특별시 중구 신당동 369-51,생활방범,37.5552,127.0114
서울특별시 중구청,서울특별시 중구 다산로19길50,서울특별시 중구 신당동 377-55,생활방범,37.5577,127.0093
서울특별시 중구청,서울특별시 중구 다산로182-6,서울특별시 중구 신당동330-5,생활방범,37.5595,127.0138
서울특별시 중구청,서울특별시 중구 청구로10길36,서울특별시 중구 신당동 304-360,생활방범,37.5619,127.0138
서울특별시 중구청,서울특별시 중구 다산로39길22,서울특별시 중구 신당동247-74,생활방범,37.5645,127.0146
서울특별시 중구청,서울특별시 중구 동호로166-2,서울특별시 중구 신당동 373-125,생활방범,37.5534,127.0121
서울특별시 중구청,서울특별시 중구 다산로33길74-14,서울특별시 중구 신당동 236-139,생활방범,37.5640,127.0117
서울특별시 중구청,서울특별시 중구 다산로33라길 32,서울특별시 중구 신당동 304-172,생활방범,37.5639,127.0121
서울특별시 중구청,서울특별시 중구 다산로33다길 38,서울특별시 중구 신당동 304-303,생활방범,37.5646,127.0136
서울특별시 중구청,서울특별시 중구 장충단로8길59-10,서울특별시 중구 신당동 393-15,생활방범,37.5625,127.0099
서울특별시 중구청,서울특별시 중구 청구로21길22,서울특별시 중구 신당동 400,생활방범,37.5607,127.0103
서울특별시 중구청,서울특별시 중구 장충단로8길59,서울특별시 중구 신당동 393-7,생활방범,37.5620,127.0098
서울특별시 중구청,서울특별시 중구 퇴계로411-6,서울특별시 중구 흥인동 30-2,생활방범,37.5659,127.0174
서울특별시 중구청,서울특별시 중구 다산로 114-8,서울특별시 중구 신당동 368-58,생활방범,37.5539,127.0107
서울특별시 중구청,서울특별시 중구 퇴계로6길 36 (남창동),서울특별시 중구 남창동 202,생활방범,37.5567,126.9787
서울특별시 중구청,서울특별시 중구 퇴계로6가길 24,서울특별시 중구 남창동 205-94,생활방범,37.5564,126.9784
서울특별시 중구청,서울특별시 중구 퇴계로12길 62-5 (회현동1가),서울특별시 중구 회현동1가 109,생활방범,37.5569,126.9816
서울특별시 중구청,서울특별시중구퇴계로12길62-5,서울특별시중구회현동1가109,생활방범,37.5568,126.9814
서울특별시 중구청,서울특별시 중구 퇴계로10길 8 (회현동),서울특별시 중구 회현동1가 94-2,생활방범,37.5590,126.9802
서울특별시 중구청,서울특별시 중구 소공로3길 7 (회현동2가),서울특별시 중구 회현동2가 56,생활방범,37.5576,126.9825
서울특별시 중구청,서울특별시 중구 퇴계로 48-1 (남창동),서울특별시 중구 회현동1가 194-15,생활방범,37.5582,126.9781
서울특별시 중구청,서울특별시 중구 퇴계로12가길 19 (회현동1가),서울특별시 중구 회현동1가 148,생활방범,37.5561,126.9811
서울특별시 중구청,서울특별시 중구 퇴계로8길 43 (회현동),서울특별시 중구 회현동 100-121,생활방범,37.5576,126.9794
서울특별시 중구청,서울특별시 중구 퇴계로4길 52-5,서울특별시 중구 회현동1가 82-8,생활방범,37.5577,126.9804
서울특별시 중구청,서울특별시 중구 퇴계로2길 1 (남창동),서울특별시 중구 남창동 168-21,생활방범,37.5575,126.9773
서울특별시 중구청,서울특별시 중구 소파로 46 (회현동1가),서울특별시 중구 회현동1가 100-115,생활방범,37.5546,126.9806
서울특별시 중구청,서울특별시 중구 퇴계로12가길 21 (회현동1가),서울특별시 중구 회현동1가 148-23,생활방범,37.5557,126.9810
서울특별시 중구청,서울특별시 중구 소공로3길 10-10 (회현동1가),서울특별시 중구 회현동1가 51-2,생활방범,37.5574,126.9820
서울특별시 중구청,서울특별시 중구 퇴계로6가길 36-2 (남창동),서울특별시 중구 남창동 205-105,생활방범,37.5562,126.9773
서울특별시 중구청,서울특별시 중구 서소문로11길 1 (서소문동),서울특별시 중구 서소문동 55-3,생활방범,37.5629,126.9731
서울특별시 중구청,서울특별시 중구 덕수궁길 83 (정동),서울특별시 중구 정동 1-8,생활방범,37.5687,126.9742
서울특별시 중구청,서울특별시 중구 정동길 21 (정동),서울특별시 중구 정동 16-1,생활방범,37.5667,126.9709
서울특별시 중구청,서울특별시 중구 통일로4길 22 (순화동),서울특별시 중구 순화동 1-1,생활방범,37.5647,126.9688
서울특별시 중구청,서울특별시 중구 세종대로11길 26 (서소문동),서울특별시 중구 서소문동 120,생활방범,37.5622,126.9746
서울특별시 중구청,서울특별시 중구 통일로 92 (순화동),서울특별시 중구 순화동 1-88,생활방범,37.5640,126.9695
서울특별시 중구청,서울특별시 중구 덕수궁길 140 (정동),서울특별시 중구 정동 1-68,생활방범,37.5692,126.9744
서울특별시 중구청,서울특별시 중구 정동길 22 (정동),서울특별시 중구 정동 28,생활방범,37.5663,126.9692
서울특별시 중구청,서울특별시 중구 세종대로9길 53 (서소문동),서울특별시 중구 서소문동 58-12,생활방범,37.5620,126.9731
서울특별시 중구청,서울특별시 중구 서소문로83-1,서울특별시 중구 순화동 6-19,생활방범,37.5623,126.9704
서울특별시 중구청,서울특별시 중구 퇴계로20나길42,서울특별시 중구 남산동2가 49-14,생활방범,37.5575,126.9852
서울특별시 중구청,서울특별시 중구 퇴계로 20길 41-6,서울특별시 중구 남산동2가19-2,생활방범,37.5586,126.9866
서울특별시 중구청,서울특별시 중구 소공로6가길 37,서울특별시 중구 회현동1가 144-39,생활방범,37.5569,126.9841
서울특별시 중구청,서울특별시 중구 퇴계로18길 88,서울특별시 중구 회현동1가 144-35,생활방범,37.5572,126.9844
서울특별시 중구청,서울특별시 중구 소공로4길 25,서울특별시 중구 회현동2가 48-22,생활방범,37.5570,126.9838
서울특별시 중구청,서울특별시 중구 퇴계로20가길15,서울특별시 중구 남산동2가 15-1,생활방범,37.5594,126.9864
서울특별시 중구청,서울특별시 중구 명동8길8-23,서울특별시 중구 명동2가 54-18,생활방범,37.5629,126.9835
서울특별시 중구청,서울특별시 중구 다동길 11,서울특별시 중구 다동 46,생활방범,37.5679,126.9800
서울특별시 중구청,서울특별시 중구 정동길 12-11,서울특별시 중구 정동 28-11,생활방범,37.5671,126.9691
서울특별시 중구청,,서울특별시 중구 순화동 1-144,생활방범,37.5650,126.9713
서울특별시 중구청,서울특별시 중구 남대문로1길 31-5,서울특별시 중구 북창동 20-5,생활방범,37.5625,126.9770
서울특별시 중구청,서울특별시 중구 남대문로4가,서울특별시 중구 남창동51-4,생활방범,37.5595,126.9759
서울특별시 중구청,서울특별시 중구 남대문로4가,서울특별시 중구 남창동51-4,생활방범,37.5595,126.9759
서울특별시 중구청,서울특별시 중구 동호로8가길 41 뒷편,서울특별시 중구 신당동 346-453,생활방범,37.5542,127.0141
서울특별시 중구청,서울특별시 중구 동호로8라길 20 앞,서울특별시 중구 신당동 346-566,생활방범,37.5534,127.0152
서울특별시 중구청,서울특별시 중구 동호로8나길 41,서울특별시 중구 신당동 309-76,생활방범,37.5522,127.0139
서울특별시 중구청,서울특별시중구동호로8나길42,서울특별시중구 신당동 309-103,생활방범,37.5520,127.0141
서울특별시 중구청,서울특별시 중구 동호로7길 47-14,서울특별시 중구 신당동 372-445,생활방범,37.5517,127.0115
서울특별시 중구청,서울특별시 중구 다산로8길16-8,서울특별시 중구 신당동366-69,생활방범,37.5523,127.0102
서울특별시 중구청,서울특별시 중구 동호로11바길 26-2,서울특별시 중구 신당동 432-2035,생활방범,37.5504,127.0061
서울특별시 중구청,서울특별시 중구 동호로17길 223,서울특별시 중구 신당동 432-2211,생활방범,37.5501,127.0050
서울특별시 중구청,서울특별시 중구 동호로11아길 22,서울특별시 중구 신당동 432-1933,생활방범,37.5513,127.0051
서울특별시 중구청,서울특별시 중구 동호로11자길 1,서울특별시 중구 신당동 432-1943,생활방범,37.5518,127.0058
서울특별시 중구청,서울특별시 중구 동호로17가길 5-9,서울특별시 중구 신당동 432-153,생활방범,37.5558,127.0080
서울특별시 중구청,서울특별시 중구 동호로11차길 24-5,서울특별시 중구 신당동 432-1887,생활방범,37.5520,127.0042
서울특별시 중구청,서울특별시 중구 중구 동호로17가길18-11,서울특별시 중구 신당동 824-11,생활방범,37.5554,127.0071
서울특별시 중구청,서울특별시 중구 동호로11나길 47,서울특별시 중구 신당동 432-462,생활방범,37.5521,127.0055
서울특별시 중구청,서울특별시 중구 동호로11나길 27,서울특별시 중구 신당동 432-640,생활방범,37.5522,127.0069
서울특별시 중구청,서울특별시 중구 동호로11차길 24,서울특별시 중구 신당동 432-1885,생활방범,37.5520,127.0045
서울특별시 중구청,서울특별시 중구 동호로17길 39,서울특별시 중구 신당동 821-18,생활방범,37.5564,127.0079
서울특별시 중구청,서울특별시 중구 동호로17길 283,서울특별시 중구 다산동 432-1638,생활방범,37.5488,127.0068
서울특별시 중구청,서울특별시 중구 다산성곽길01,서울특별시 중구 다산성곽길01,생활방범,37.5504,127.0043
서울특별시 중구청,서울특별시 중구 다산성곽길02,서울특별시 중구 다산성곽길02,생활방범,37.5509,127.0044
서울특별시 중구청,서울특별시 중구 다산성곽길03,서울특별시 중구 다산성곽길03,생활방범,37.5512,127.0040
서울특별시 중구청,서울특별시 중구 다산성곽길04,서울특별시 중구 다산성곽길04,생활방범,37.5518,127.0039
서울특별시 중구청,서울특별시 중구 다산성곽길05,서울특별시 중구 다산성곽길05,생활방범,37.5519,127.0036
서울특별시 중구청,서울특별시 중구 다산성곽길06,서울특별시 중구 다산성곽길06,생활방범,37.5521,127.0032
서울특별시 중구청,서울특별시 중구 다산성곽길07,서울특별시 중구 다산성곽길07,생활방범,37.5525,127.0041
서울특별시 중구청,서울특별시 중구 다산성곽길08,서울특별시 중구 다산성곽길08,생활방범,37.5533,127.0044
서울특별시 중구청,서울특별시 중구 동호17길 256-15,서울특별시 중구 신당동 432-1628,생활방범,37.5564,126.9720
서울특별시 중구청,서울특별시 중구 청구로4길15-9,서울특별시 중구 신당동 287-17,생활방범,37.5605,127.0150
서울특별시 중구청,서울특별시 중구 퇴계로 88다길 38,서울특별시 중구 신당동 62-33,생활방범,37.5617,127.0204
서울특별시 중구청,서울특별시 중구 다산로42다길 59 옆,서울특별시 중구 신당동 281-23,생활방범,37.5618,127.0179
서울특별시 중구청,서울특별시 중구 청구로 51-20,서울특별시 중구 신당동 314-44,생활방범,37.5591,127.0164
서울특별시 중구청,서울특별시 중구 다산로 36가길 14-3,,생활방범,37.5609,127.0194
서울특별시 중구청,서울특별시 중구 다산로 36나길 20,서울특별시 중구 신당동 62-60,생활방범,37.5609,127.0201
서울특별시 중구청,서울특별시 중구 다산로 40길 17,서울특별시 중구 신당동 112-6,생활방범,37.5638,127.0171
서울특별시 중구청,서울특별시 중구 청구로17길 91,서울특별시 중구 신당동 377-142,생활방범,37.5573,127.0112
서울특별시 중구청,서울특별시 중구 동호로17나길 19,서울특별시 중구 신당동 432-2347,생활방범,37.5540,127.0059
서울특별시 중구청,서울특별시 중구 난계로 151,서울특별시 중구 신당동 160-5,생활방범,37.5650,127.0235
서울특별시 중구청,서울특별시 중구 다산로 40길 33-8,서울특별시 중구 신당동 122-8,생활방범,37.5638,127.0181
서울특별시 중구청,서울특별시 중구 남대문로4가,서울특별시 중구 남창동51-4,생활방범,37.5595,126.9759
서울특별시 중구청,서울특별시 중구 남대문로4가,서울특별시 중구 남창동51-4,생활방범,37.5595,126.9759
서울특별시 중구청,서울특별시 중구 세종대로 40,서울특별시 중구 남대문로4가 29,생활방범,37.5599,126.9749
서울특별시 중구청,서울특별시 중구 세종대로 40,서울특별시 중구 남대문로4가 29,생활방범,37.5603,126.9754
서울특별시 중구청,서울특별시 중구 정동길45-1,서울특별시 중구 정동 6-1,생활방범,37.5653,126.9736
서울특별시 중구청,서울특별시 중구 정동23-20,서울특별시 중구 정동 23-20,생활방범,37.5677,126.9696
서울특별시 중구청,서울특별시중구 세종대로 지하101,서울특별시 중구 정동5-8,생활방범,37.5655,126.9775
서울특별시 중구청,서울특별시 중구 중림로 7길 23-22,서울특별시중구중림동149-28,생활방범,37.5588,126.9683
서울특별시 중구청,서울특별시 중구 중림로5길 11,서울특별시 중구 중림동 156-5,생활방범,37.5593,126.9658
서울특별시 중구청,서울특별시 중구 만리재로35길46-8,서울특별시 중구 만리동1가 53-18,생활방범,37.5569,126.9680
서울특별시 중구청,서울특별시 중구 중림로4길6-1,서울특별시 중구 중림동 397-9,생활방범,37.5589,126.9643
서울특별시 중구청,서울특별시 중구 후암로 60길 17,서울특별시 중구 남대문로5가 542,생활방범,37.5546,126.9741
서울특별시 중구청,서울특별시 중구 퇴계로8길 70,서울특별시 중구 회현동1가 100-38,생활방범,37.5567,126.9802
서울특별시 중구청,서울특별시 중구 퇴계로8길 101,서울특별시 중구 회현동 147-25,생활방범,37.5553,126.9809
서울특별시 중구청,서울특별시 중구 소공로3길 34,서울특별시 중구 회현동1가 142-16,생활방범,37.5567,126.9825
서울특별시 중구청,서울특별시 중구 퇴계로12길 79,서울특별시 중구 회현동1가 147-16,생활방범,37.5560,126.9819
서울특별시 중구청,서울특별시 중구 퇴계로12길 41,서울특별시 중구 회현동1가 55-3,생활방범,37.5578,126.9814
서울특별시 중구청,서울특별시 중구 퇴계로8길 65-8,서울특별시 중구 회현동1가 100-171,생활방범,37.5568,126.9806
서울특별시 중구청,서울특별시 중구 퇴계로8길 49-17,서울특별시중구회현동1가100-197,생활방범,37.5571,126.9808
서울특별시 중구청,서울특별시 중구 퇴계로12길 62-22,서울특별시중구회현동1가105-1,생활방범,37.5569,126.9809
서울특별시 중구청,서울특별시중구남대문로5가9-2,서울특별시 중구 세종대로 지하 2,생활방범,37.5574,126.9718
서울특별시 중구청,서울특별시중구남대문로5가9-2,서울특별시 중구 세종대로 지하 2,생활방범,37.5575,126.9720
서울특별시 중구청,서울특별시 중구 남대문로 39,서울특별시 중구 남대문로3가 110,생활방범,37.5617,126.9805
서울특별시 중구청,서울특별시 중구 남대문로 39,서울특별시 중구 남대문로3가 110,생활방범,37.5613,126.9807
서울특별시 중구청,서울특별시 중구 퇴계로6길 24,서울특별시 중구 남창동 191-1,생활방범,37.5573,126.9787
서울특별시 중구청,서울특별시 중구 후암로 58길 13,서울특별시 중구 남대문로5가 622,생활방범,37.5543,126.9746
서울특별시 중구청,서울특별시 중구 후암로 60길 23,서울특별시 중구 남대문로5가 548,생활방범,37.5549,126.9747
서울특별시 중구청,서울특별시 중구 소공로 30,서울특별시 중구 회현동2가 33,생활방범,37.5583,126.9828
서울특별시 중구청,서울특별시 중구 소공로 30,서울특별시 중구 회현동2가 33,생활방범,37.5583,126.9831
서울특별시 중구청,서울특별시 중구 소공로 30,서울특별시 중구 회현동2가 33,생활방범,37.5582,126.9828
서울특별시 중구청,서울특별시 중구 퇴계로22길 17,서울특별시 중구 남산동2가 2,생활방범,37.5563,126.9640
서울특별시 중구청,서울특별시 중구 삼일대로 298 (충무로2가),서울특별시 중구 충무로2가 53-8,생활방범,37.5612,126.9894
서울특별시 중구청,서울특별시 중구 충무로 13 (충무로3가),서울특별시 중구 충무로3가 50-2,생활방범,37.5622,126.9923
서울특별시 중구청,서울특별시 중구 퇴계로 212 (필동2가),서울특별시 중구 필동2가 19-1,생활방범,37.5613,126.9954
서울특별시 중구청,서울특별시 중구 퇴계로36나길 32 (필동2가),서울특별시 중구 필동2가 84-32,생활방범,37.5566,126.9935
서울특별시 중구청,서울특별시 중구 필동로 42 (필동2가),서울특별시 중구 필동2가 112-1,생활방범,37.5578,126.9956
서울특별시 중구청,서울특별시 중구 필동로6길 10 (필동2가),서울특별시 중구 필동2가 134-5,생활방범,37.5550,126.9956
서울특별시 중구청,서울특별시 중구 서애로 12-1 (필동3가),서울특별시 중구 필동3가 17-1,생활방범,37.5612,126.9980
서울특별시 중구청,서울특별시 중구 퇴계로90길 59-8,서울특별시 중구 신당동 165-61,생활방범,37.5626,127.0221
서울특별시 중구청,서울특별시 중구 을지로 27길 40,서울특별시 중구 주교동 67,생활방범,37.5687,126.9990
서울특별시 중구청,서울특별시 중구 창경궁로 5길 6,서울특별시 중구 산림동 16,생활방범,37.5672,126.9978
서울특별시 중구청,서울특별시 중구 퇴계로27길 35,서울특별시 중구 초동 53-2,생활방범,37.5634,126.9918
서울특별시 중구청,서울특별시 중구 을지로17길 12,서울특별시 중구 산림동 289,생활방범,37.5671,126.9946
서울특별시 중구청,서울특별시 중구 충무로9길 37-1,서울특별시 중구 을지로3가 5-16,생활방범,37.5668,126.9904
서울특별시 중구청,서울특별시 중구 창경궁로5나길 3,서울특별시 중구 산림동 47-1,생활방범,37.5673,126.9969
서울특별시 중구청,서울특별시 중구 충무로11길 6,서울특별시 중구 입정동 233-2,생활방범,37.5674,126.9921
서울특별시 중구청,서울특별시 중구 을지로30길 52,서울특별시 중구 오장동 11-2,생활방범,37.5648,126.9991
