,노드링크 유형,노드 WKT,노드 ID,노드 유형 코드,링크 WKT,링크 ID,링크 유형 코드,시작노드 ID,종료노드 ID,링크 길이,시군구코드,시군구명,읍면동코드,읍면동명,고가도로,지하철네트워크,교량,터널,육교,횡단보도,"공원,녹지",건물내,행정동코드
12635,LINK,,0,,LINESTRING(127.00091934091284 37.55898530869072127.00078997781651 37.55900132935564127.00075260619846 37.559001329599774127.00074398122801 37.55892580807682127.000732482101 37.55890749988733127.00061749257571 37.558898346414127.00056862199598 37.558889192528746127.00049675350112 37.558873173124184),230092,1011,7574,7572,46.799,1114000000,중구,1114014400,장충동2가,0,0,0,0,0,0,0,0,11140570
12636,NODE,POINT(126.97731768100738 37.56857774905104),10340,2,,0,,,,,1114000000,중구,1114010300,태평로1가,,,,,0,0,,,11140550
12637,LINK,,0,,LINESTRING(127.00538614724537 37.55174879517947127.00527691529757 37.5517144720797),218209,1111,10571,7952,10.377,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12638,NODE,POINT(127.0046583133681 37.56499375976849),67351,0,,0,,,,,1114000000,중구,1114014500,광희동1가,,,,,0,0,,,11140590
12639,LINK,,0,,LINESTRING(126.97968599592237 37.56613403096328126.97970315845285 37.56645671661247126.97981526594737 37.566525391723424126.97985541959338 37.566884697730416),219854,1111,10332,5977,88.38,1114000000,중구,1114010400,을지로1가,0,0,0,0,0,0,0,0,11140550
12640,NODE,POINT(126.98953938507113 37.5611354970297),9733,0,,0,,,,,1114000000,중구,1114014100,주자동,,,,,0,0,,,11140570
12641,LINK,,0,,LINESTRING(127.00591401736229 37.55667031293053127.00650355355226 37.556714584552296127.00654954978667 37.55673517881147127.0066154478113 37.55684878132698),209560,1111,73944,72058,70.873,1114000000,중구,1114014400,장충동2가,0,0,0,0,0,0,0,0,11140570
12642,NODE,POINT(127.003422104072 37.56560255110402),67352,0,,0,,,,,1114000000,중구,1114014500,광희동1가,,,,,0,0,,,11140590
12643,LINK,,0,,LINESTRING(126.99356020471657 37.556500884370536126.99352572166308 37.556354416331985126.99351423362285 37.556233123416126.99344525725287 37.55606376810977126.99326703429236 37.5560202759393),218742,1111,6883,6881,66.27,1114000000,중구,1114014200,예장동,0,0,0,0,0,0,0,0,11140570
12644,NODE,POINT(127.00374122216978 37.56547896079757),67353,0,,0,,,,,1114000000,중구,1114014500,광희동1가,,,,,0,0,,,11140590
12645,LINK,,0,,LINESTRING(127.0190556636025 37.570984412616596127.01916000344528 37.57104284412443),208191,1111,10367,10368,11.27,1114000000,중구,1114016500,황학동,0,0,0,0,0,0,0,0,11140670
12646,NODE,POINT(127.00359171737094 37.565366827463464),67354,0,,0,,,,,1114000000,중구,1114014500,광희동1가,,,,,0,0,,,11140590
12647,LINK,,0,,LINESTRING(126.98861979139488 37.558838869864395126.98857962057089 37.55834454290348126.98854226505068 37.55824155530364),218743,1111,6634,6635,66.877,1114000000,중구,1114014200,예장동,0,0,0,0,0,0,0,0,11140570
12648,NODE,POINT(126.97913177305661 37.56893967120317),10341,0,,0,,,,,1114000000,중구,1114010100,무교동,,,,,0,1,,,11140550
12649,LINK,,0,,LINESTRING(127.01280474692643 37.56629871410309127.01235621958416 37.56615229598945127.01234741020563 37.56503549423948),208186,1111,8701,127418,166.783,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12650,NODE,POINT(126.97941638994004 37.569012954088926),10342,0,,0,,,,,1114000000,중구,1114010100,무교동,,,,,1,1,,,11140550
12651,LINK,,0,,LINESTRING(126.99130144929235 37.56286920258534126.9913474869432 37.562528214819906),231879,1111,6810,6802,38.064,1114000000,중구,1114015800,충무로3가,0,0,0,0,0,0,0,0,11140570
12652,NODE,POINT(126.98979233894765 37.56135865101674),9732,0,,0,,,,,1114000000,중구,1114012500,충무로2가,,,,,0,0,,,11140550
12653,LINK,,0,,LINESTRING(127.01236024161412 37.54959281866528127.01224574774659 37.54955529684841),208472,1111,10395,10396,10.941,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12654,LINK,,0,,LINESTRING(127.02051952410994 37.5650606748335127.02037571751632 37.564847866422966),194688,1111,10197,9181,26.82,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12655,LINK,,0,,LINESTRING(127.01610736071417 37.55597817562002127.01614474118924 37.556026229724104127.01623971606891 37.55654342530929),217954,1111,8964,9975,64.286,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12656,LINK,,0,,LINESTRING(126.99615694017612 37.56667929145314126.9967491957701 37.56671592572088),128536,1111,7005,7006,52.482,1114000000,중구,1114015000,을지로4가,0,0,0,0,0,0,0,0,11140605
12657,LINK,,0,,LINESTRING(126.96784472691714 37.55732055345415126.96767799874307 37.557313642330136126.96762047653444 37.557379994031805126.96758309780091 37.55739829204055126.96736463925572 37.55735932679545126.96710023343154 37.557212787290695),207546,1011,14955,14956,75.824,1114000000,중구,1114017100,중림동,0,0,0,0,0,0,0,0,11140680
12658,NODE,POINT(126.99903193125695 37.56870579312622),10329,0,,0,,,,,1114000000,중구,1114015200,주교동,,,,,0,0,,,11140605
12659,LINK,,0,,LINESTRING(126.98729453068351 37.558889082408825126.98730312265849 37.559079031541614126.98742958058288 37.559262127677776126.98753306013661 37.55933079462496126.98782051675506 37.55944525125168126.98797861220345 37.559545962881536126.98808208645686 37.55965353439424),227489,1111,6598,6631,117.515,1114000000,중구,1114013000,남산동3가,0,0,0,0,0,0,0,0,11140550
12660,NODE,POINT(126.98975200167239 37.56201316755651),9731,0,,0,,,,,1114000000,중구,1114012500,충무로2가,,,,,0,0,,,11140550
12661,LINK,,0,,LINESTRING(126.97941235182935 37.557568010177015126.97944971267322 37.55760463321606126.97943238592892 37.557890696835216),216634,1111,6093,6102,37.023,1114000000,중구,1114012100,회현동1가,0,0,0,0,0,0,0,0,11140550
12662,NODE,POINT(126.99030104419326 37.56243659224157),9730,0,,0,,,,,1114000000,중구,1114012500,충무로2가,,,,,0,0,,,11140550
12663,LINK,,0,,LINESTRING(126.99141737365362 37.56730266633351126.99137709841365 37.56743308914953126.99140296211353 37.567465101301465),232234,1011,6764,9708,19.131,1114000000,중구,1114015600,입정동,0,0,0,0,0,0,0,0,11140605
12664,NODE,POINT(127.00498268095583 37.55742557192779),73949,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
12665,LINK,,0,,LINESTRING(126.97978055281018 37.56731263994061126.980122683013 37.567319563627784),208389,1011,9681,5978,30.236,1114000000,중구,1114010100,무교동,0,0,0,0,0,0,0,0,11140550
12666,NODE,POINT(127.00473826503877 37.55646938643042),73948,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
12667,LINK,,0,,LINESTRING(126.97099893996341 37.5666540014047126.97133794869103 37.56731549835432126.97136091674405 37.56740017951297126.97114793263532 37.567995145243145),224201,1111,5659,9638,157.57,1114000000,중구,1114016700,정동,0,0,0,0,0,0,0,0,11140520
12668,NODE,POINT(126.98094494556429 37.568908102391774),10343,0,,0,,,,,1114000000,중구,1114010200,다동,,,,,0,1,,,11140550
12669,LINK,,0,,LINESTRING(126.97844933051587 37.557574703929184126.97839754390573 37.557721160585466),221277,1111,6081,6091,16.887,1114000000,중구,1114011200,남창동,0,0,0,0,0,0,0,0,11140540
12670,NODE,POINT(126.99808458786853 37.56846090896309),10330,0,,0,,,,,1114000000,중구,1114015200,주교동,,,,,0,0,,,11140605
12671,LINK,,0,,LINESTRING(127.01709602125253 37.56764039324855127.01697814071575 37.56762896761354),209667,1111,127068,127069,10.491,1114000000,중구,1114016300,흥인동,0,0,0,0,0,0,0,0,11140615
12672,NODE,POINT(127.0122934329961 37.568974059170365),8606,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,1,,,11140615
12673,LINK,,0,,LINESTRING(127.00903406842272 37.55350736122758127.00915194621078 37.55368814639361),221097,1111,8383,8384,22.607,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12674,LINK,,0,,LINESTRING(126.96839903370008 37.55851760585636126.96841044176576 37.55873273098263),164447,1011,14421,14422,23.898,1114000000,중구,1114017100,중림동,0,0,0,0,0,0,0,0,11140680
12675,LINK,,0,,LINESTRING(127.00967374113534 37.56532185943624127.00970247997991 37.56523718146082127.00975421618159 37.565134193337464),212496,1111,8119,8118,22.046,1114000000,중구,1114014900,을지로7가,0,0,0,0,0,0,0,0,11140590
12676,NODE,POINT(127.01680121531373 37.56074509288053),9299,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12677,LINK,,0,,LINESTRING(126.97763979020654 37.568252839388784126.9776339243708 37.56863959966598126.9776799158876 37.56867393630272126.97792717883904 37.568662540147116),219961,1011,5891,5892,70.381,1114000000,중구,1114010300,태평로1가,0,0,0,0,0,0,0,0,11140550
12678,NODE,POINT(127.01795167501378 37.562983107367906),9298,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12679,LINK,,0,,LINESTRING(127.00056283080086 37.553341786717695127.00037886207106 37.55348138807488),196096,1011,122716,7588,22.457,1114000000,중구,1114014400,장충동2가,0,0,0,0,0,0,0,0,11140570
12680,NODE,POINT(127.0121698008445 37.56896262933574),8607,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,1,,,11140615
12681,LINK,,0,,LINESTRING(127.01841912699824 37.558289256286756127.01813456153513 37.55841745817705),212487,1111,9367,9372,28.89,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12682,NODE,POINT(127.012158310026 37.56902213226705),8608,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12683,LINK,,0,,LINESTRING(127.00578571628826 37.551993649565446127.00582020619885 37.55194558862763127.00580870583704 37.55191354969854),220501,1111,7956,7938,9.842,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12684,NODE,POINT(127.01214688571392 37.569491281814614),8609,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,1,,,11140615
12685,LINK,,0,,LINESTRING(126.97731177180873 37.56436227622369126.9774439482363 37.56459802018807),226840,1111,5929,5930,28.653,1114000000,중구,1114011400,태평로2가,0,0,0,0,0,0,0,0,11140520
12686,NODE,POINT(127.0142140847463 37.56934000813669),8603,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12687,LINK,,0,,LINESTRING(127.00132338270264 37.56695282587257127.00132338618452 37.567149639410566127.0013923910339 37.56734187508955),210257,1111,7412,7413,44.034,1114000000,중구,1114015100,을지로5가,0,0,0,0,0,0,0,0,11140605
12688,NODE,POINT(127.01227335895594 37.56928987821819),8610,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12689,LINK,,0,,LINESTRING(126.98872866067542 37.56129905243789126.98930936777228 37.56135631974088),224778,1011,21865,21867,51.699,1114000000,중구,1114012500,충무로2가,0,0,0,0,0,0,0,1,11140550
12690,NODE,POINT(127.01225901666217 37.56949355875278),8612,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,1,,,11140615
12691,LINK,,0,,LINESTRING(127.00122551413862 37.56027530533217127.00124276157902 37.560197495058425),209189,1011,122720,122721,8.769,1114000000,중구,1114013600,묵정동,0,0,0,0,0,0,0,0,11140580
12692,NODE,POINT(127.0124746871192 37.56970179225495),8613,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,1,,,11140615
12693,LINK,,0,,LINESTRING(126.99273565879493 37.56657500241192126.9927069062552 37.56659788593613126.99262633678872 37.56729359391421),218103,1111,6740,9872,81.135,1114000000,중구,1114015600,입정동,0,0,0,0,0,0,0,0,11140605
12694,NODE,POINT(127.01247179021738 37.569571346436895),8614,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,1,,,11140615
12695,LINK,,0,,LINESTRING(127.01948832593612 37.56858060802991127.01951418220388 37.56850508230526127.01957454263777 37.5684409935028),215375,1111,9072,9063,17.578,1114000000,중구,1114016500,황학동,0,0,0,0,0,0,0,0,11140670
12696,NODE,POINT(127.01630478294044 37.564917154727155),8615,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12697,LINK,,0,,LINESTRING(126.99203673606246 37.55563114861494126.99233565405314 37.556036238891075126.99240464182324 37.55606828282204126.99254262803134 37.556027098009714),208022,1011,6875,6874,72.223,1114000000,중구,1114014200,예장동,0,0,0,0,0,0,0,0,11140570
12698,NODE,POINT(127.01586187982929 37.56417115413155),8618,0,,0,,,,,1114000000,중구,1114016400,무학동,,,,,0,0,,,11140615
12699,NODE,POINT(127.01966337783524 37.56732646504229),9221,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
12700,NODE,POINT(127.01591959141305 37.565171234154874),8620,0,,0,,,,,1114000000,중구,1114016400,무학동,,,,,0,1,,,11140615
12701,LINK,,0,,LINESTRING(127.00792281012912 37.551118210238165127.00803490997903 37.55108845169907),216233,1111,8464,8465,10.442,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12702,NODE,POINT(127.01779924254305 37.56271766083738),9297,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12703,LINK,,0,,LINESTRING(127.0179727454613 37.56692166480627127.01793546152328 37.56730385489596),220659,1111,9248,9249,42.546,1114000000,중구,1114016500,황학동,0,0,0,0,0,0,0,0,11140670
12704,LINK,,0,,LINESTRING(127.01808110879021 37.56324626868301127.01825367722212 37.563550616738546),199447,1111,9319,9320,37.061,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12705,LINK,,0,,LINESTRING(126.96405700216968 37.558028906393346126.96411158967582 37.55809529045213),205991,1111,5573,5583,8.806,1114000000,중구,1114017100,중림동,0,0,0,0,0,0,0,0,11140680
12706,NODE,POINT(127.01586785056799 37.56521243466413),8621,0,,0,,,,,1114000000,중구,1114016400,무학동,,,,,0,0,,,11140615
12707,LINK,,0,,LINESTRING(126.99646633579928 37.55970614712988126.9964002183621 37.55966037448505126.99630823491003 37.55947728905124126.99625649670594 37.55932853281074),205383,1111,7240,7229,46.758,1114000000,중구,1114013900,필동3가,0,0,0,0,0,0,0,0,11140570
12708,NODE,POINT(127.0156205976468 37.565189582334604),8623,0,,0,,,,,1114000000,중구,1114016400,무학동,,,,,0,0,,,11140615
12709,LINK,,0,,LINESTRING(126.97256720682675 37.55506753947161126.9725787571706 37.55492565303865),226351,1000,5867,177925,15.781,1114000000,중구,1114012000,봉래동2가,0,0,0,0,0,0,0,0,11140540
12710,NODE,POINT(127.01504250904325 37.56410489398338),8625,0,,0,,,,,1114000000,중구,1114016400,무학동,,,,,0,0,,,11140615
12711,LINK,,0,,LINESTRING(127.00731195348298 37.56543073451531127.00741832459327 37.565396399927316),212277,1111,7674,74152,10.141,1114000000,중구,1114014800,을지로6가,0,0,0,0,0,0,0,0,11140590
12712,NODE,POINT(127.00666236087537 37.56959362689835),74238,0,,0,,,,,1114000000,중구,1114014800,을지로6가,,,,,0,1,,,11140590
12713,LINK,,0,,LINESTRING(127.01598520903171 37.56279916323822127.01641458231799 37.56246772828464),196063,1111,8730,10000,52.842,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12714,LINK,,0,,LINESTRING(127.02138882190714 37.558698403030526127.02133130777477 37.55862975745359127.0213368307846 37.55783563554002127.02129944346608 37.557778428963914),202574,1000,9596,9597,104.455,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12715,LINK,,0,,LINESTRING(127.0228677785029 37.56310354966788127.02289654078268 37.56314702618226127.02297426214378 37.563469693943524),225696,1111,9520,9515,41.918,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12716,NODE,POINT(127.00676750332251 37.569602706373736),74237,0,,0,,,,,1114000000,중구,1114014800,을지로6가,,,,,0,1,,,11140590
12717,LINK,,0,,LINESTRING(127.01588334967076 37.55696570821573127.01601949536307 37.556725854796426),216151,1111,8826,9972,29.213,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12718,NODE,POINT(126.98912805992111 37.56268822849196),9729,0,,0,,,,,1114000000,중구,1114012500,충무로2가,,,,,0,0,,,11140550
12719,LINK,,0,,LINESTRING(127.01071539841331 37.551626044738484127.01055156600759 37.55170844676983127.0104107251238 37.55176338412255127.01022101345924 37.551783997515855127.01000542570709 37.55176113062648127.00981857909213 37.551710798531424127.00968346852802 37.55162613387634127.0096518350455 37.55151399822589127.00963457537024 37.55141330407078127.00974666157039 37.55128055980666127.00987025025604 37.5511867195787127.01001395845925 37.5510837233725127.01012317618155 37.55100361530907),213723,1111,8506,126109,186.831,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12720,NODE,POINT(127.01047494184677 37.55875485007206),73225,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12721,LINK,,0,,LINESTRING(126.99377010000873 37.55594478193883126.99391958633475 37.555972281282735126.99423866901125 37.555979162884995126.99448588058179 37.55606156190555126.99452469708903 37.556066161203546),216138,1111,9755,7255,68.909,1114000000,중구,1114013800,필동2가,0,0,0,0,0,0,0,0,11140570
12722,NODE,POINT(127.01035138099697 37.55913475738994),73213,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12723,LINK,,0,,LINESTRING(127.00922504207665 37.55202666428063127.00936016314893 37.552193716724254127.00940902985563 37.55219828991092127.00985742529052 37.55202203610977127.00992642475252 37.55211357174232),215487,1111,8473,8472,82.437,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12724,NODE,POINT(127.00962320093767 37.563549396678596),73210,0,,0,,,,,1114000000,중구,1114014600,광희동2가,,,,,0,0,,,11140590
12725,LINK,,0,,LINESTRING(127.02181619558436 37.57019132491702127.02172131697911 37.57019820799668),231194,1111,162809,162810,8.417,1114000000,중구,1114016500,황학동,0,0,0,0,0,0,0,0,11140670
12726,NODE,POINT(126.992574887853 37.5642498457837),9728,0,,0,,,,,1114000000,중구,1114015900,초동,,,,,0,0,,,11140605
12727,LINK,,0,,LINESTRING(126.97847875614212 37.56520925094619126.97884940898314 37.565985129612294126.97891551868676 37.56604006615432126.97904195758073 37.56625978753027),199893,1111,5963,5962,127.396,1114000000,중구,1114010400,을지로1가,0,0,0,0,0,0,0,0,11140550
12728,NODE,POINT(127.00412024170899 37.55692025072097),72086,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
12729,LINK,,0,,LINESTRING(126.9914339446521 37.56068137610532126.99149142616548 37.56080953805132126.9915374060304 37.56096058446146),231811,1111,20511,20510,32.353,1114000000,중구,1114014000,남학동,0,0,0,0,0,0,0,0,11140570
12730,NODE,POINT(127.00434446730637 37.55695685921846),72085,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
12731,LINK,,0,,LINESTRING(127.00596099447517 37.55118349927344127.00596962345216 37.55125444344302127.00588913906883 37.55125444748463),207622,1011,7914,7915,15.023,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12732,NODE,POINT(127.0043818585406 37.55730929197489),72084,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
12733,LINK,,0,,LINESTRING(127.01305121970454 37.56383668953177127.01304547943093 37.56389161490385),215486,1111,10023,10019,6.117,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12734,NODE,POINT(127.00450546721612 37.557270382256625),72083,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
12735,LINK,,0,,LINESTRING(127.00380730381649 37.56463220247905127.00371530533157 37.56463449394044),232235,1111,7706,71682,8.132,1114000000,중구,1114014700,쌍림동,0,0,0,0,0,0,0,0,11140590
12736,NODE,POINT(127.00601768071324 37.55885814535343),72082,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,1,,,11140570
12737,LINK,,0,,LINESTRING(127.00725297687258 37.55037671810061127.00745443237174 37.55037986414593),209440,1011,10310,10306,17.805,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12738,NODE,POINT(127.0070869379628 37.557338500111),72081,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
12739,LINK,,0,,LINESTRING(126.99970758569341 37.5679551592162126.9996500840792 37.56794142788479126.99966445981443 37.56787048352194),205020,1111,7300,7298,13.279,1114000000,중구,1114015200,주교동,0,0,0,0,0,0,0,0,11140605
12740,NODE,POINT(127.0049479543477 37.55394013621613),72080,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12741,LINK,,0,,LINESTRING(126.99340514860721 37.55451900537354126.99332178920889 37.5544846726724126.99303720714305 37.554484656233576),218519,1010,6870,6871,33.439,1114000000,중구,1114014200,예장동,0,0,0,0,0,1,0,0,11140570
12742,NODE,POINT(127.01447898795429 37.563931036106055),8626,0,,0,,,,,1114000000,중구,1114016400,무학동,,,,,0,0,,,11140615
12743,LINK,,0,,LINESTRING(126.97111526676879 37.56322123453532126.97080734882434 37.56401988518413126.97072395250282 37.5640793663295126.96995639827536 37.56394643872913126.96971202278584 37.56396239600435126.96961427255717 37.563948610558036),224704,1111,119571,5641,202.448,1114000000,중구,1114016800,순화동,0,0,0,0,0,0,0,0,11140540
12744,NODE,POINT(127.0141249347532 37.569230169462614),8602,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12745,LINK,,0,,LINESTRING(126.97177294506425 37.561198331918135126.97182466517869 37.56126928875469126.97231043296243 37.56147994859074),230029,1111,15249,5774,57.979,1114000000,중구,1114016800,순화동,0,0,0,0,0,0,0,0,11140540
12746,NODE,POINT(127.01745668299142 37.56079534548866),9301,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12747,LINK,,0,,LINESTRING(126.97393534841066 37.559660935578734126.97412219942251 37.55968615053557126.97423152328018 37.55944587854835),204566,1111,5826,5827,45.108,1114000000,중구,1114011900,봉래동1가,0,0,0,0,0,0,0,0,11140540
12748,NODE,POINT(126.99813058414597 37.56867603141908),10328,0,,0,,,,,1114000000,중구,1114015200,주교동,,,,,0,1,,,11140605
12749,LINK,,0,,LINESTRING(127.01239124942299 37.56067126078215127.01214977815529 37.56074680743269),196626,1111,8784,10172,22.923,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12750,NODE,POINT(127.01680034336226 37.56856587149551),10327,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615
12751,LINK,,0,,LINESTRING(126.98094494556429 37.568908102391774126.9809431317299 37.568814108405476),214921,1011,10343,10344,10.433,1114000000,중구,1114010200,다동,0,0,0,0,0,0,0,1,11140550
12752,NODE,POINT(127.0176669503918 37.56251628996119),9296,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12753,LINK,,0,,LINESTRING(127.0177005241588 37.558607472266715127.01776954852652 37.55873790826481127.01745048076113 37.558854671021166),210126,1111,9374,9375,46.737,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12754,NODE,POINT(127.0176465034834 37.561147751174666),9302,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12755,LINK,,0,,LINESTRING(127.02037084067905 37.568054097385414127.02036502445947 37.567811514300836),218047,1111,9062,127059,26.929,1114000000,중구,1114016500,황학동,0,0,0,0,0,0,0,0,11140670
12756,NODE,POINT(127.00498529264414 37.553477850637194),72079,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12757,LINK,,0,,LINESTRING(127.00573629993164 37.563334527605996127.0056845543999 37.56337114660392127.00556669952988 37.56359085118568),231971,1011,124524,7824,32.632,1114000000,중구,1114014700,쌍림동,0,0,0,0,0,0,0,0,11140590
12758,NODE,POINT(127.00468347397081 37.553585424128606),72078,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12759,LINK,,0,,LINESTRING(127.01145729931564 37.55352774776952127.01169297033323 37.553269120233125),218801,1111,125903,9959,35.463,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12760,NODE,POINT(127.01747962692691 37.560561911834036),9303,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12761,LINK,,0,,LINESTRING(127.00667070121499 37.5639706900797127.00662001172618 37.56384409089433),209809,1111,9905,9913,14.747,1114000000,중구,1114014700,쌍림동,0,0,0,0,0,0,0,0,11140590
12762,LINK,,0,,LINESTRING(126.99326703429236 37.5560202759393126.99309453755657 37.55622852254843),124020,1111,6881,6882,27.686,1114000000,중구,1114014200,예장동,0,0,0,0,0,0,0,0,11140570
12763,LINK,,0,,LINESTRING(126.96904720498506 37.56796525397408126.96819847637879 37.56707894675347),221084,1111,167173,167174,123.688,1114000000,중구,1114017000,충정로1가,0,0,0,0,0,0,0,0,11140520
12764,NODE,POINT(127.00454549533279 37.553567121242985),72077,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12765,LINK,,0,,LINESTRING(126.99289122824098 37.56323089691873126.99272735947508 37.5632240213453126.99261523490577 37.56325834235012126.99244273677232 37.56329723646109126.99240536370574 37.563290368470035126.99236799368101 37.56325374956464126.99222712009481 37.56328577980778),215409,1011,6814,6816,62.521,1114000000,중구,1114015800,충무로3가,0,0,0,0,0,0,0,0,11140570
12766,NODE,POINT(127.00609203012826 37.5540224699755),72076,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
12767,LINK,,0,,LINESTRING(127.01648266522983 37.55831861014735127.01641940546332 37.5582453859089),218389,1111,127386,9980,9.864,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12768,NODE,POINT(127.00607814271243 37.55999783142708),72075,0,,0,,,,,1114000000,중구,1114014300,장충동1가,,,,,0,0,,,11140580
12769,LINK,,0,,LINESTRING(127.01376237242579 37.5676236649542127.01289409937402 37.567614608860225127.0126957183262 37.567607764772305),226834,1111,8591,8592,94.257,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12770,NODE,POINT(127.00573891906988 37.56000013693531),72074,0,,0,,,,,1114000000,중구,1114014300,장충동1가,,,,,0,0,,,11140580
12771,LINK,,0,,LINESTRING(126.96891605754156 37.559543005683395126.96875363699266 37.559554434617944126.96856387875151 37.55961159755463126.96851209257098 37.55970770211136126.96812365064241 37.560506266441855),209136,1111,5672,119041,138.984,1114000000,중구,1114017100,중림동,0,0,0,0,0,0,0,0,11140680
12772,NODE,POINT(127.00629656691851 37.559297529070484),72071,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
12773,LINK,,0,,LINESTRING(127.01079579439923 37.55101042133465127.01087916326391 37.55108135829018),214860,1111,126112,126113,10.782,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
12774,NODE,POINT(127.00655240274175 37.559102989882085),72070,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
12775,LINK,,0,,LINESTRING(126.97969991589868 37.557215625851526126.97980921761808 37.556977637125605),218535,1111,6061,10081,28.124,1114000000,중구,1114012100,회현동1가,0,0,0,0,0,0,0,0,11140550
12776,NODE,POINT(127.0061986807251 37.55755138367708),72068,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
12777,LINK,,0,,LINESTRING(126.98163674950547 37.56590320898252126.98166267335502 37.565704110904775),201555,1011,6288,6289,22.216,1114000000,중구,1114010400,을지로1가,0,0,0,0,0,0,0,0,11140550
