자치구,안심 주소,위도,경도,CCTV 수량,수정 일시
중구,중101보3(삼일대로 298_충무로2가_도미노피자 횡단보도 좌측),37.5612,126.9894,1,2022-12-01
중구,중102(충무로 13,충무로3가 50-2,지산식품 앞),37.5622,126.9923,1,2022-12-01
중구,중102보1(충무로 13,충무로3가 50-2,지산식품 앞),37.5622,126.9923,1,2022-12-01
중구,중102보2(충무로 13,충무로3가 50-2,지산식품 앞),37.5622,126.9923,1,2022-12-01
중구,중103(퇴계로 212,필동2가 19-1,대한극장 공중전화 박스 뒤)1,37.5613,126.9954,1,2022-12-01
중구,중103보1(퇴계로 212,필동2가 19-1,대한극장 공중전화 박스 뒤1,37.5613,126.9954,1,2022-12-01
중구,중103보2(퇴계로 212,필동2가 19-1,대한극장 공중전화 박스 뒤1,37.5613,126.9954,1,2022-12-01
중구,중103보3(퇴계로 212,필동2가 19-1,대한극장 공중전화 박스 뒤1,37.5613,126.9954,1,2022-12-01
중구,중104(퇴계로36나길 32,필동2가 84-32,두리식당앞 삼거리)1,37.5566,126.9935,1,2022-12-01
중구,중104보1(퇴계로36나길 32,필동2가 84-32,두리식당앞 삼거리)1,37.5566,126.9935,1,2022-12-01
중구,중104보2(퇴계로36나길 32,필동2가 84-32,두리식당앞 삼거리)1,37.5566,126.9935,1,2022-12-01
중구,중105(필동로 42,필동2가 112-1,필동어린이집앞)1,37.5578,126.9956,1,2022-12-01
중구,중105보1(필동로 42,필동2가 112-1,필동어린이집앞)1,37.5578,126.9956,1,2022-12-01
중구,중105보2(필동로 42,필동2가 112-1,필동어린이집앞)1,37.5578,126.9956,1,2022-12-01
중구,중105보3(필동로 42,필동2가 112-1,필동어린이집앞)1,37.5578,126.9956,1,2022-12-01
중구,중106(필동로6길 10,필동2가 134-5,올라슈퍼앞 사거리)1,37.5550,126.9956,1,2022-12-01
중구,중106보1(필동로6길 10,필동2가 134-5,올라슈퍼앞 사거리)1,37.5550,126.9956,1,2022-12-01
중구,중106보2(필동로6길 10,필동2가 134-5,올라슈퍼앞 사거리)1,37.5550,126.9956,1,2022-12-01
중구,중106보3(필동로6길 10,필동2가 134-5,올라슈퍼앞 사거리)1,37.5550,126.9956,1,2022-12-01
중구,중107(서애로 12-1,필동3가 17-1,미니스톱앞 사거리)1,37.5612,126.9980,1,2022-12-01
중구,중108(서애로 15-10,필동3가 20-17,마트짱 옆골목)1,37.5606,126.9982,1,2022-12-01
중구,중108보1(서애로 15-10,필동3가 20-17,마트짱 옆골목)1,37.5606,126.9982,1,2022-12-01
중구,중109(서애로5길 26,필동3가 28-25,세원문화사 앞),37.5591,126.9973,1,2022-12-01
중구,중109보1(서애로5길 26,필동3가 28-25,세원문화사 앞)1,37.5591,126.9973,1,2022-12-01
중구,중110(필동로 55,필동3가 62-12,필동공영주차장 앞모서리 인도)1,37.5565,126.9957,1,2022-12-01
중구,중110보1(필동로 55,필동3가 62-12,필동공영주차장 앞모서리 인1,37.5565,126.9957,1,2022-12-01
중구,중110보2(필동로 55,필동3가 62-12,필동공영차장 앞모서리 인도1,37.5565,126.9957,1,2022-12-01
중구,중111(필동로1길 18,필동3가 39-15,도리빌딩 사거리-남산주차장1,37.5585,126.9969,1,2022-12-01
중구,중111보1(필동로1길 18,필동3가 39-15,도리빌딩 사거리-남산주1,37.5585,126.9969,1,2022-12-01
중구,중111보2(필동로1길 18,필동3가 39-15,도리빌딩 사거리-남산주1,37.5585,126.9969,1,2022-12-01
중구,중111보3(필동로1길 18,필동3가 39-15,도리빌딩 사거리-남산주1,37.5585,126.9969,1,2022-12-01
중구,중112(서애로 26,필동3가 1-5,필동면옥앞)1,37.5602,126.9969,1,2022-12-01
중구,중112보1(서애로 26,필동3가 1-5,필동면옥앞)1,37.5602,126.9969,1,2022-12-01
중구,중112보2(서애로 26,필동3가 1-5,필동면옥앞)1,37.5602,126.9969,1,2022-12-01
중구,중112보3(서애로 26,필동3가 1-5,필동면옥앞)1,37.5602,126.9969,1,2022-12-01
중구,중112보4(서애로 26,필동3가 1-5,필동면옥앞),37.5602,126.9969,1,2022-12-01
중구,중113(필동로8길 50,예장동 1-149,남산파크빌라 사거리),37.5559,126.9937,1,2022-12-01
중구,중113보1(필동로8길 50,예장동 1-149,남산파크빌라 사거리),37.5559,126.9937,1,2022-12-01
중구,중113보2(필동로8길 50,예장동 1-149,남산파크빌라 사거리),37.5559,126.9937,1,2022-12-01
중구,중114(소파로4길 32,예장동 6-47,리라초교후문),37.5586,126.9885,1,2022-12-01
중구,중114보1(소파로4길 32,예장동 6-47,리라초교후문),37.5586,126.9885,1,2022-12-01
중구,중115(삼일대로2길 70,주자동 49-16,주자동빌딩 앞),37.5602,126.9902,1,2022-12-01
중구,중115보1(삼일대로2길 70,주자동 49-16,주자동빌딩 앞),37.5602,126.9902,1,2022-12-01
중구,중115보2(삼일대로2길 70,주자동 49-16,주자동빌딩 앞),37.5602,126.9902,1,2022-12-01
중구,중116(필동로 96,장충동2가 192-45,중구실버타운 부근노상),37.5534,126.9971,1,2022-12-01
중구,중117(퇴계로27길 12-3,필동1가 3-17,극동빌딩옆 인도),37.5617,126.9916,1,2022-12-01
중구,중117보1(퇴계로27길 12-3,필동1가 3-17,극동빌딩옆 인도),37.5617,126.9916,1,2022-12-01
중구,중117보2(퇴계로27길 12-3,필동1가 3-17,극동빌딩옆 인도),37.5617,126.9916,1,2022-12-01
중구,중118(퇴계로 210-19,필동2가 18-5,포메인 앞),37.5606,126.9954,1,2022-12-01
중구,중118보1(퇴계로 210-19,필동2가 18-5,포메인 앞),37.5606,126.9954,1,2022-12-01
중구,중118보2(퇴계로 210-19,필동2가 18-5,포메인 앞),37.5606,126.9954,1,2022-12-01
중구,중118보3(퇴계로 210-19,필동2가 18-5,포메인 앞),37.5606,126.9954,1,2022-12-01
중구,중119(서애로3길19,필동3가25-1,세움빌딩옆),37.5597,126.9975,1,2022-12-01
중구,중119보1(서애로3길19,필동3가25-1,세움빌딩옆),37.5597,126.9975,1,2022-12-01
중구,중119보2(서애로3길19,필동3가25-1,세움빌딩옆),37.5597,126.9975,1,2022-12-01
중구,중119보3(서애로3길19,필동3가25-1,세움빌딩옆),37.5597,126.9975,1,2022-12-01
중구,중120(서애로3길40,장충동2가192-112,동국대 원흥별관뒤 골목끝),37.5590,126.9983,1,2022-12-01
중구,중120보1(서애로3길40,장충동2가192-112,동국대원흥별관뒤골목끝),37.5590,126.9983,1,2022-12-01
중구,중120보2(서애로3길40,장충동2가192-112,동국대원흥별관뒤골목끝),37.5590,126.9983,1,2022-12-01
중구,중120보3(서애로3길40,장충동2가192-112,동국대원흥별관뒤골목끝),37.5590,126.9983,1,2022-12-01
중구,중121(퇴계로44길17,필동3가10-1,독천낙지앞),37.5611,126.9973,1,2022-12-01
중구,중121보1(퇴계로44길17,필동3가10-1,독천낙지앞),37.5611,126.9973,1,2022-12-01
중구,중121보2(퇴계로44길17,필동3가10-1,독천낙지앞),37.5611,126.9973,1,2022-12-01
중구,중121보3(퇴계로44길17,필동3가10-1,독천낙지앞),37.5611,126.9973,1,2022-12-01
중구,중201(을지로38길 32,을지로5가 148-2,건능골생선구이앞 사거리),37.5653,127.0032,1,2022-12-01
중구,중201보1(을지로38길 32,을지로5가148-2,건능골생선구이앞사거리),37.5653,127.0032,1,2022-12-01
중구,중201보2(을지로38길 32_건능골생선구이 앞 사거리),37.5653,127.0032,1,2022-12-01
중구,중201보3(을지로38길 32_건능골생선구이 앞 사거리),37.5653,127.0032,1,2022-12-01
중구,중202(장충단로13길 20,을지로6가 17-2,카레스타 앞),37.5679,127.0077,1,2022-12-01
중구,중202보1(장충단로13길 20,을지로6가 17-2,카레스타 앞),37.5679,127.0077,1,2022-12-01
중구,중202보2(장충단로13길 20,을지로6가 17-2,카레스타 앞),37.5679,127.0077,1,2022-12-01
중구,중203(장충단로 275,을지로6가 18-12,두산타워 정문 앞),37.5689,127.0094,1,2022-12-01
중구,중203보1(장충단로 275,을지로6가 18-12,두산타워 정문 앞),37.5689,127.0094,1,2022-12-01
중구,중203보2(장충단로 275,을지로6가 18-12,두산타워 정문 앞),37.5689,127.0094,1,2022-12-01
중구,중204(장충단로 263,을지로6가 18-17,밀리오레 정문 앞),37.5678,127.0087,1,2022-12-01
중구,중204보1(장충단로 263,을지로6가 18-17,밀리오레 정문 앞),37.5678,127.0087,1,2022-12-01
중구,중204보2(장충단로 263,을지로6가 18-17,밀리오레 정문 앞),37.5678,127.0087,1,2022-12-01
중구,중205(장충단로 253,을지로6가 18-35,헬로우 APM정문 앞),37.5672,127.0083,1,2022-12-01
중구,중205보1(장충단로 253,을지로6가 18-35,헬로우 APM정문 앞),37.5672,127.0083,1,2022-12-01
중구,중206(을지로43길 15,을지로6가 18-52,굿모닝시티뒤 삼거리),37.5671,127.0071,1,2022-12-01
중구,중206보1(을지로43길 15,을지로6가 18-52,굿모닝시티뒤 삼거리),37.5671,127.0071,1,2022-12-01
중구,중206보2(을지로43길 15,을지로6가 18-52,굿모닝시티뒤 삼거리),37.5671,127.0071,1,2022-12-01
중구,중207(을지로42길 10-4,을지로6가 34-6,정미사 골목끝),37.5658,127.0056,1,2022-12-01
중구,중207보1(을지로42길 10-4,을지로6가 34-6,정미사 골목끝),37.5658,127.0056,1,2022-12-01
중구,중207보2(을지로42길 10-4,을지로6가 34-6,정미사 골목끝),37.5658,127.0056,1,2022-12-01
중구,중208(퇴계로63길 22-23,을지로7가 45,토요코인호텔뒤),37.5648,127.0090,1,2022-12-01
중구,중208보1(퇴계로63길 22-23,을지로7가 45,토요코인호텔뒤),37.5648,127.0090,1,2022-12-01
중구,중208보2(퇴계로63길 22-23,을지로7가 45,토요코인호텔뒤)1,37.5648,127.0090,1,2022-12-01
중구,중209(퇴계로 325-12,을지로7가 128,라모도 뒤)1,37.5649,127.0081,1,2022-12-01
중구,중209보1(퇴계로 325-12,을지로7가 128,라모도 뒤)1,37.5649,127.0081,1,2022-12-01
중구,중209보2(퇴계로 325-12,을지로7가 128,라모도 뒤)1,37.5649,127.0081,1,2022-12-01
중구,중210(동호로34길 27,광희동1가 11번지,덕원빌딩 사거리)1,37.5650,127.0041,1,2022-12-01
중구,중210보1(동호로34길 27,광희동1가 11번지,덕원빌딩 사거리)1,37.5650,127.0041,1,2022-12-01
중구,중210보2(동호로34길 27,광희동1가 11번지,덕원빌딩 사거리)1,37.5650,127.0041,1,2022-12-01
중구,중210보3(동호로34길 27,광희동1가 11번지,덕원빌딩 사거리)1,37.5650,127.0041,1,2022-12-01
중구,중211(퇴계로53길 16-13,쌍림동 22-6,금강빌딩 앞)1,37.5644,127.0045,1,2022-12-01
중구,중211보1(퇴계로53길 16-13,쌍림동 22-6,금강빌딩 앞)1,37.5644,127.0045,1,2022-12-01
중구,중211보2(퇴계로53길 16-13,쌍림동 22-6,금강빌딩 앞)1,37.5644,127.0045,1,2022-12-01
중구,중211보3(퇴계로53길 16-13,쌍림동 22-6,금강빌딩 앞)1,37.5644,127.0045,1,2022-12-01
중구,중212(을지로40길 21-38,광희동1가 112-3,정온장 앞)1,37.5655,127.0057,1,2022-12-01
중구,중212보1(을지로40길 21-38,광희동1가 112-3,정온장 앞)1,37.5655,127.0057,1,2022-12-01
중구,중212보2(을지로40길 21-38,광희동1가 112-3,정온장 앞)1,37.5655,127.0057,1,2022-12-01
중구,중212보3(을지로40길 21-38,광희동1가 112-3,정온장 앞)1,37.5655,127.0057,1,2022-12-01
중구,중213(을지로 264,광희동1가 182-1,동대문패션티비 사거리)1,37.5656,127.0066,1,2022-12-01
중구,중213보1(을지로 264,광희동1가 182-1,동대문패션티비 사거리)1,37.5656,127.0066,1,2022-12-01
중구,중213보2(을지로 264,광희동1가 182-1,동대문패션티비 사거리)1,37.5656,127.0066,1,2022-12-01
중구,중214(마른내로 162,광희동1가 207-2,우리은행 앞 인도)1,37.5645,127.0061,1,2022-12-01
중구,중214보1(마른내로 162,광희동1가 207-2,우리은행 앞 인1,37.5645,127.0061,1,2022-12-01
중구,중214보2(마른내로 162,광희동1가 207-2,우리은행 앞 인1,37.5645,127.0061,1,2022-12-01
중구,중214보3(마른내로 162,광희동1가 207-2,우리은행 앞 인1,37.5645,127.0061,1,2022-12-01
중구,중215(마른내로 112,오장동 90-1,중부시장 후문 맞은편)1,37.5644,127.0004,1,2022-12-01
중구,중215보1(마른내로 112,오장동 90-1,중부시장 후문 맞은편)1,37.5644,127.0004,1,2022-12-01
중구,중215보2(마른내로 112,오장동 90-1,중부시장 후문 맞은편)1,37.5644,127.0004,1,2022-12-01
중구,중215보3(마른내로 112,오장동 90-1,중부시장 후문 맞은편)1,37.5644,127.0004,1,2022-12-01
중구,중216(을지로36길 12,을지로5가 272-17,성우빌딩 앞)1,37.5662,127.0015,1,2022-12-01
중구,중216보1(을지로36길 12_을지로5가_성우빌딩 앞),37.5662,127.0015,1,2022-12-01
중구,중216보2(을지로36길 12_을지로5가_성우빌딩 앞),37.5662,127.0015,1,2022-12-01
중구,중216보3(을지로36길 12_을지로5가_성우빌딩 앞),37.5662,127.0015,1,2022-12-01
중구,중217(동호로37길 31,주교동 19-12,방산종합시장삼거리)1,37.5685,127.0001,1,2022-12-01
중구,중218(을지로27길 11,주교동 213,영주카드 앞)1,37.5673,126.9991,1,2022-12-01
중구,중218보1(을지로27길 11_주교동_영주카드 앞),37.5673,126.9991,1,2022-12-01
중구,중218보2(을지로27길 11_주교동_영주카드 앞),37.5673,126.9991,1,2022-12-01
중구,중219(을지로27길 20,주교동 236,삼거리 방범초소 옆)1,37.5678,126.9991,1,2022-12-01
중구,중219보1(을지로27길 20,주교동 236,삼거리 방범초소 옆)1,37.5678,126.9991,1,2022-12-01
중구,중220(을지로35길 25,주교동 315-4,미원벽지 삼거리)1,37.5679,127.0011,1,2022-12-01
중구,중221(퇴계로51길 3,충무로5가 9-8,이륜모터스 앞 사거리)1,37.5633,127.0017,1,2022-12-01
중구,중221보1(퇴계로51길 3,충무로5가 9-8,이륜모터스 앞 사거리)1,37.5633,127.0017,1,2022-12-01
중구,중221보2(퇴계로51길 3_이륜모터스 앞 사거리),37.5633,127.0017,1,2022-12-01
중구,중221보3(퇴계로51길 3_이륜모터스 앞 사거리),37.5633,127.0017,1,2022-12-01
중구,중222(퇴계로49길 35,충무로5가 19-1,서울식품 슈퍼 앞)1,37.5630,126.9991,1,2022-12-01
중구,중222보1(퇴계로49길 35,충무로5가 19-1,서울식품 슈퍼 앞)1,37.5630,126.9991,1,2022-12-01
중구,중222보2(퇴계로49길 35,충무로5가 19-1,서울식품 슈퍼 앞)1,37.5630,126.9991,1,2022-12-01
중구,중222보3(퇴계로49길 35,충무로5가 19-1,서울식품 슈퍼 앞)1,37.5630,126.9991,1,2022-12-01
중구,중223(퇴계로45길 22-24,충무로5가 36-1,세븐일레븐앞),37.5637,127.0004,1,2022-12-01
중구,중223가(마른내로12길 17-19,충무로5가 22-3,대아인쇄 앞),37.5637,127.0012,1,2022-12-01
중구,중223보1(퇴계로45길 22-24,충무로5가 36-1,세븐일레븐앞),37.5637,127.0004,1,2022-12-01
중구,중223보2(퇴계로45길 22-24,충무로5가 36-1,세븐일레븐앞),37.5637,127.0004,1,2022-12-01
중구,중223보3(퇴계로45길 22-24,충무로5가 36-1,세븐일레븐앞),37.5637,127.0004,1,2022-12-01
중구,중224(을지로30길 36,예관동 1-4,중부시장상인연합회 앞 삼거리),37.5656,126.9990,1,2022-12-01
중구,중224보1(을지로30길 36,예관동 1-4,중부시장상인연합회 앞 삼거리,37.5656,126.9990,1,2022-12-01
중구,중224보2(을지로30길 36,예관동 1-4,중부시장상인연합회 앞 삼거리,37.5656,126.9990,1,2022-12-01
중구,중225(퇴계로 265,충무로5가8-8,충무로지하보도),37.5628,127.0011,1,2022-12-01
중구,중226(퇴계로 265,충무로5가8-8,충무로지하보도),37.5628,127.0011,1,2022-12-01
중구,중301(마장로1길 25,신당동 213-44,수협은행옆),37.5689,127.0121,1,2022-12-01
중구,중301보1(마장로1길 25_수협은행 옆),37.5689,127.0121,1,2022-12-01
중구,중301보2(마장로1길 25_수협은행 옆),37.5689,127.0121,1,2022-12-01
중구,중301보3(마장로1길 25_수협은행 옆),37.5689,127.0121,1,2022-12-01
중구,중302(청계천로 318,신당동 217-95,동평화시장 1-1출구앞),37.5693,127.0142,1,2022-12-01
중구,중302보1(청계천로 318_동평화시장 1-1 출구 앞),37.5693,127.0142,1,2022-12-01
중구,중302보2(청계천로 318_동평화시장 1-1 출구 앞),37.5693,127.0142,1,2022-12-01
중구,중303(퇴계로 350,신당동 228-17,광희문삼거리 옆),37.5644,127.0103,1,2022-12-01
중구,중303보1(퇴계로 350,신당동 228-17,광희문삼거리 옆),37.5644,127.0103,1,2022-12-01
중구,중303보2(퇴계로 350,신당동 228-17,광희문삼거리 옆),37.5644,127.0103,1,2022-12-01
중구,중303보3(퇴계로 350,신당동 228-17,광희문삼거리 옆),37.5644,127.0103,1,2022-12-01
중구,중304(청구로24길 15-1,신당동 231-8,서민보호구역내목사거리),37.5637,127.0110,1,2022-12-01
중구,중304보1(청구로24길 15-1,신당동 231-8,서민보호구역내목사거리,37.5637,127.0110,1,2022-12-01
중구,중305(다산로39길 55,신당동 233-2,아크릴 앞),37.5646,127.0129,1,2022-12-01
중구,중305보1(다산로39길 55,신당동 233-2,아크릴 앞),37.5646,127.0129,1,2022-12-01
중구,중305보2(다산로39길 55,신당동 233-2,아크릴 앞),37.5646,127.0129,1,2022-12-01
중구,중306(다산로31길 50,신당동 236-10,주택가 사거리),37.5626,127.0119,1,2022-12-01
중구,중306보1(다산로31길 50,신당동 236-10,주택가 사거리),37.5626,127.0119,1,2022-12-01
중구,중306보2(다산로31길 50,신당동 236-10,주택가 사거리),37.5626,127.0119,1,2022-12-01
중구,중306보3(다산로31길 50,신당동 236-10,주택가 사거리),37.5626,127.0119,1,2022-12-01
중구,중307(다산로29길 63,신당동 236-81,제선한의원),37.5621,127.0109,1,2022-12-01
중구,중307보1(다산로29길 63,신당동 236-81,제선한의원),37.5621,127.0109,1,2022-12-01
중구,중307보2(다산로29길 63,신당동 236-81,제선한의원),37.5621,127.0109,1,2022-12-01
중구,중308(퇴계로70길 5,신당동 236-123,주택가 삼거리),37.5644,127.0113,1,2022-12-01
중구,중308가1(다산로33길 74-22,신당동 236-150),37.5641,127.0114,1,2022-12-01
중구,중308가2(다산로33길 74-22,신당동 236-150),37.5641,127.0114,1,2022-12-01
중구,중308보1(퇴계로70길 5,신당동 236-123,주택가 삼거리),37.5644,127.0113,1,2022-12-01
중구,중308보2(퇴계로70길 5,신당동 236-123,주택가 삼거리),37.5644,127.0113,1,2022-12-01
중구,중309(다산로33가길 17,신당동 241-26,동화공원 사거리),37.5631,127.0144,1,2022-12-01
중구,중309가1(다산로33길10-10),37.5627,127.0144,1,2022-12-01
중구,중309가2(다산로33길10-10),37.5627,127.0144,1,2022-12-01
중구,중309가3(다산로33길10-10),37.5627,127.0144,1,2022-12-01
