개방자치단체코드,관리번호,영업상태명,소재지면적,지번주소,도로명주소,도로명우편번호,사업장명,업태구분명,좌표정보(X),좌표정보(Y),,,,,,,
3010000,3010000-102-2002-00056,폐업,275.4,서울특별시 중구 북창동 122-0번지 (1~2층) ,,,센세이션,룸살롱,197959.8106,451024.3296,,,,,,,
3010000,3010000-102-2002-00057,폐업,92.97,서울특별시 중구 을지로3가 95-4번지 (2층) ,서울특별시 중구 충무로9길 12 (을지로3가,(2층)),4543,59:59.0,룸살롱,199207.0019,,,,,,,
3010000,3010000-102-2002-00058,영업/정상,73.27,서울특별시 중구 북창동 67-0 (2층),서울특별시 중구 남대문로1길 36 (북창동,(2층)),4526,04:00.0,197940.657,451160.1579,,,,,,,
3010000,3010000-102-2002-00059,영업/정상,98.66,서울특별시 중구 광희동1가 45-0번지 (지하1층) ,서울특별시 중구 을지로40길 18 (광희동1가,(지하1층)),4561,59:59.0,200304.8355,451520.4342,,,,,,,
3010000,3010000-102-2003-00001,폐업,60.57,서울특별시 중구 을지로2가 148-1번지 (2층) ,,,외성,간이주점,,간이주점,,,,,,,
3010000,3010000-102-2003-00002,영업/정상,57.64,서울특별시 중구 오장동 148-1번지 (2층) ,서울특별시 중구 을지로36길 40 (오장동,(2층)),4547,59:59.0,200066.9845,451406.737,,,,,,,
3010000,3010000-102-2003-00003,폐업,247.47,서울특별시 중구 북창동 134-1번지 (지하1층) ,,,샤롯데2,룸살롱,451009.7108,룸살롱,,,,,,,
3010000,3010000-102-2003-00004,영업/정상,142.08,서울특별시 중구 주교동 43-25번지 지하1층 ,서울특별시 중구 창경궁로8길 24 (주교동, 지하1층),4546,59:59.0,199893.2289,451824.9473,,,,,,,
3010000,3010000-102-2003-00005,영업/정상,105.04,서울특별시 중구 신당동 120-4번지 (지하1층) ,서울특별시 중구 퇴계로 418-1 (신당동,(지하1층)),4577,40:00.0,201533.0274,451450.058,,,,,,,
3010000,3010000-102-2003-00006,폐업,61.6,서울특별시 중구 을지로1가 46-2번지 (1층) ,,,서서울,룸살롱,451581.6009,룸살롱,,,,,,,
3010000,3010000-102-2003-00007,폐업,378.37,서울특별시 중구 북창동 125-0번지 (1층) ,,,폭스,룸살롱,451026.554,룸살롱,,,,,,,
3010000,3010000-102-2003-00008,영업/정상,64.35,서울특별시 중구 수표동 11-3번지 (지하1층) ,서울특별시 중구 을지로11길 29 (수표동,(지하1층)),4543,40:00.0,199111.2743,451713.7062,,,,,,,
3010000,3010000-102-2003-00009,영업/정상,24.78,서울특별시 중구 을지로3가 291-41번지 (2층) ,서울특별시 중구 충무로 52-1 (을지로3가,(2층)),4549,59:59.0,199302.1633,451503.1103,,,,,,,
3010000,3010000-102-2003-00010,영업/정상,76.75,서울특별시 중구 신당동 100-6번지 (2층) ,서울특별시 중구 퇴계로 406-2 (신당동,(2층)),4577,40:00.0,201409.5028,451434.9342,,,,,,,
3010000,3010000-102-2003-00011,폐업,74.48,서울특별시 중구 광희동1가 103-1번지 (2층) ,서울특별시 중구 마른내로 159 (광희동1가,(2층)),4561,59:59.0,200439.1038,451395.6485,,,,,,,
3010000,3010000-102-2003-00012,영업/정상,92,서울특별시 중구 남대문로5가 17-3번지 (지하1층) ,서울특별시 중구 세종대로 22 (남대문로5가,(지하1층)),4527,59:59.0,197663.3679,450691.4042,,,,,,,
3010000,3010000-102-2003-00013,영업/정상,64.95,서울특별시 중구 충무로4가 24-6번지 (지상2층) ,서울특별시 중구 충무로2길 35 (충무로4가,(지상2층)),4556,59:59.0,199499.7762,451127.1666,,,,,,,
3010000,3010000-102-2003-00014,폐업,91.16,서울특별시 중구 을지로3가 95-3번지 (1층) ,서울특별시 중구 을지로13길 15 (을지로3가,(1층)),4543,59:59.0,199206.1094,451648.8557,,,,,,,
3010000,3010000-102-2003-00015,폐업,186.32,서울특별시 중구 태평로2가 69-3번지 ,서울특별시 중구 세종대로 76 (태평로2가),4526,뉴 누들누들,룸살롱,451176.2834,룸살롱,,,,,,,
3010000,3010000-102-2003-00016,폐업,36.4,서울특별시 중구 광희동1가 189-2 지상2층,서울특별시 중구 마른내로 165-1 (광희동1가,지상2층),4561,02:00.0,200505.5608,451371.4501,,,,,,,
3010000,3010000-102-2003-00017,영업/정상,96.96,서울특별시 중구 광희동1가 191 (지하1층),서울특별시 중구 마른내로 167-1 (광희동1가,(지하1층)),4561,08:00.0,200526.2174,451373.8233,,,,,,,
3010000,3010000-102-2003-00018,영업/정상,63.8,서울특별시 중구 오장동 148-18,서울특별시 중구 마른내로 121-1 (오장동),4547,로또노래주점,기타,200068.2636,451379.6005,,,,,,,
3010000,3010000-102-2003-00019,영업/정상,92.22,서울특별시 중구 광희동1가 187-9번지 (지상2층) ,서울특별시 중구 을지로44길 21 (광희동1가,(지상2층)),4561,40:00.0,200512.0053,451422.3573,,,,,,,
3010000,3010000-102-2003-00020,폐업,81.08,서울특별시 중구 수표동 35-16번지 (지상2층) ,서울특별시 중구 수표로 68 (수표동,(지상2층)),4543,40:00.0,199030.8062,451659.587,,,,,,,
3010000,3010000-102-2003-00021,폐업,96.2,서울특별시 중구 을지로5가 273-4번지 (지하1층) ,서울특별시 중구 동호로 359 (을지로5가,(지하1층)),4547,59:59.0,200096.9307,451569.9296,,,,,,,
3010000,3010000-102-2003-00022,영업/정상,75.48,서울특별시 중구 충무로3가 57-5번지 (지하1층) ,서울특별시 중구 수표로2길 29 (충무로3가,(지하1층)),4554,59:59.0,199235.3389,451113.1481,,,,,,,
3010000,3010000-102-2004-00001,폐업,95,서울특별시 중구 을지로6가 23-26번지 (지상2층) ,,,한강주점,룸살롱,451510.4215,룸살롱,,,,,,,
3010000,3010000-102-2004-00002,영업/정상,64.2,서울특별시 중구 충무로3가 25-5 (지상2층) ,서울특별시 중구 마른내로2길 31 (충무로3가,(지상2층)),4555,40:00.0,199181.4978,451200.5821,,,,,,,
3010000,3010000-102-2004-00003,폐업,66.12,서울특별시 중구 을지로2가 88-1번지 (지상2층) ,,,팡팡노래팡,룸살롱,,룸살롱,,,,,,,
3010000,3010000-102-2004-00004,폐업,60,서울특별시 중구 을지로5가 275-6번지 (지상1층) ,서울특별시 중구 동호로 350 (을지로5가,(지상1층)),4561,59:59.0,200168.8391,451476.043,,,,,,,
3010000,3010000-102-2004-00005,영업/정상,73.45,서울특별시 중구 광희동1가 38-1 (지하1층),서울특별시 중구 을지로38길 11 (광희동1가,(지하1층)),4561,01:00.0,200271.3984,451530.9771,,,,,,,
3010000,3010000-102-2004-00006,영업/정상,85.01,서울특별시 중구 흥인동 111 (지하1층) ,서울특별시 중구 다산로 255 (흥인동,(지하1층)),4569,40:00.0,201336.0897,451505.7333,,,,,,,
3010000,3010000-102-2004-00008,폐업,79.59,서울특별시 중구 을지로2가 199-7번지 지상2층 ,서울특별시 중구 명동9길 45 (을지로2가,지상2층),4534,59:59.0,198515.4509,451503.5225,,,,,,,
3010000,3010000-102-2004-00009,폐업,464.36,서울특별시 중구 남학동 13-2번지 (아스토리아호텔2층) ,서울특별시 중구 퇴계로 176 (남학동,(아스토리아호텔2층)),4627,59:59.0,199161.1131,450949.2339,,,,,,,
3010000,3010000-102-2004-00010,폐업,109.12,서울특별시 중구 충무로4가 32-16번지 (지하1층) ,,,스캔들,룸살롱,451137.8958,룸살롱,,,,,,,
3010000,3010000-102-2004-00011,영업/정상,70.08,서울특별시 중구 충무로3가 35-3번지 외 1필지 (지상2층) ,서울특별시 중구 충무로2길 6 (충무로3가,외 1필지 (지상2층)),4557,59:59.0,199352.4325,451134.7014,,,,,,,
3010000,3010000-102-2004-00012,폐업,144.71,서울특별시 중구 신당동 247-16번지 지하1층 ,,,북창동미인클럽,룸살롱,451400.4684,룸살롱,,,,,,,
3010000,3010000-102-2004-00013,영업/정상,188.19,서울특별시 중구 북창동 82 (지하1층) ,서울특별시 중구 세종대로14길 26 (북창동,(지하1층)),4526,40:00.0,197996.1588,451158.7589,,,,,,,
3010000,3010000-102-2004-00014,영업/정상,88.94,서울특별시 중구 서소문동 90번지 외3필지(지하1층) ,서울특별시 중구 서소문로 130 (서소문동,외3필지(지하1층)),4514,40:00.0,197772.4785,451236.8393,,,,,,,
3010000,3010000-102-2004-00015,영업/정상,40.41,서울특별시 중구 충무로4가 131-4번지 외1필지(지상2층) ,서울특별시 중구 충무로2길 36 (충무로4가,외1필지(지상2층)),4557,59:59.0,199498.2614,451106.8432,,,,,,,
3010000,3010000-102-2004-00016,영업/정상,93.6,서울특별시 중구 초동 70-4 (지상3층),서울특별시 중구 마른내로 42 (초동,(지상3층)),4555,06:00.0,199263.8038,451326.7212,,,,,,,
3010000,3010000-102-2004-00017,영업/정상,66.54,서울특별시 중구 광희동1가 278번지 (지상2층) ,서울특별시 중구 동호로34길 28 (광희동1가,(지상2층)),4561,59:59.0,200277.2336,451409.7685,,,,,,,
3010000,3010000-102-2004-00018,영업/정상,57.16,서울특별시 중구 중림동 129-35 (지상2층) ,서울특별시 중구 청파로 425-2 (중림동,(지상2층)),4507,40:00.0,197185.8737,450597.6152,,,,,,,
3010000,3010000-102-2004-00019,폐업,65.05,서울특별시 중구 을지로6가 18-95번지 (지상6층) ,,,y-years(와이이얼스),기타,451718.1285,기타,,,,,,,
3010000,3010000-102-2004-00020,영업/정상,49.59,서울특별시 중구 충무로3가 30-18 지상2층 ,서울특별시 중구 충무로 17-1 (충무로3가,지상2층),4555,40:00.0,199298.82,451178.1399,,,,,,,
3010000,3010000-102-2004-00021,폐업,93.39,서울특별시 중구 명동2가 3-1번지 (지상2층) ,,,엔젤노래주점,기타,198644.4387,451230.3352,,,,,,,
3010000,3010000-102-2005-00001,폐업,123.9,서울특별시 중구 충무로2가 61-1번지 (지상2층) ,,,째즈노래바,룸살롱,198877.7632,451053.9068,,,,,,,
3010000,3010000-102-2005-00002,영업/정상,66.08,서울특별시 중구 황학동 732-0 (지상1,2층),서울특별시 중구 퇴계로 427-3,1,2023-06-07 9:53,201624.7917,451518.8435,,,,,,,
3010000,3010000-102-2005-00003,영업/정상,71.98,서울특별시 중구 남대문로5가 6-10번지 (지상2층) ,서울특별시 중구 세종대로1길 6 (남대문로5가,(지상2층)),4512,59:59.0,197545.467,450663.3209,,,,,,,
3010000,3010000-102-2005-00004,폐업,75.38,서울특별시 중구 광희동1가 188-5번지 (지상2층) ,,,도레미노래밤주점,룸살롱,451381.5228,룸살롱,,,,,,,
3010000,3010000-102-2005-00005,폐업,54.25,서울특별시 중구 을지로2가 199-33번지 (지상8층) ,,,메트로호텔무사이,기타,451427.349,기타,,,,,,,
3010000,3010000-102-2005-00006,폐업,47.42,서울특별시 중구 만리동2가 24-2번지 (지하1층) ,서울특별시 중구 만리재로 175-1 (만리동2가,(지하1층)),,59:59.0,196896.2585,450226.8938,,,,,,,
3010000,3010000-102-2005-00007,영업/정상,98.34,서울특별시 중구 인현동1가 87-18 (지하1층),서울특별시 중구 마른내로 58 (인현동1가,(지하1층)),4556,02:00.0,199419.6437,451319.5517,,,,,,,
3010000,3010000-102-2005-00008,영업/정상,39.67,서울특별시 중구 초동 41-2 2층 ,서울특별시 중구 충무로 32, 2층 (초동),4556,40:00.0,199317.3623,451297.524,,,,,,,
3010000,3010000-102-2005-00009,영업/정상,64.71,서울특별시 중구 충무로4가 28-3번지 (지상1층) ,,,남산,기타,199528.4791,451130.4988,,,,,,,
3010000,3010000-102-2005-00010,영업/정상,52.27,서울특별시 중구 광희동1가 188-4번지 (지하1층) ,서울특별시 중구 마른내로 165 (광희동1가,(지하1층)),4561,59:59.0,200497.2121,451372.1816,,,,,,,
3010000,3010000-102-2005-00011,영업/정상,82,서울특별시 중구 충무로3가 36-4 (지상2층),서울특별시 중구 충무로2길 2 (충무로3가,(지상2층)),4557,07:00.0,199342.4446,451137.088,,,,,,,
3010000,3010000-102-2005-00012,영업/정상,92.53,서울특별시 중구 충무로4가 133-1 (지상2층) ,서울특별시 중구 충무로2길 34 (충무로4가,(지상2층)),4557,40:00.0,199482.561,451107.3638,,,,,,,
3010000,3010000-102-2005-00013,영업/정상,88.17,서울특별시 중구 충무로3가 24-5 지상2층,서울특별시 중구 수표로 22-14, 2층 (충무로3가),4555,01:00.0,199143.472,451193.9909,,,,,,,
3010000,3010000-102-2005-00014,영업/정상,93.08,서울특별시 중구 광희동1가 164번지 (지상2층) ,서울특별시 중구 을지로44길 28 (광희동1가,(지상2층)),4561,59:59.0,200477.8517,451407.8947,,,,,,,
3010000,3010000-102-2005-00015,영업/정상,47.01,서울특별시 중구 충무로3가 34-8번지 (지상2층) ,서울특별시 중구 충무로2길 1 (충무로3가,(지상2층)),4556,59:59.0,199341.1371,451158.1556,,,,,,,
3010000,3010000-102-2005-00016,폐업,58.28,서울특별시 중구 남대문로5가 14-3번지 (지상3층) ,서울특별시 중구 세종대로2가길 19 (남대문로5가,(지상3층)),,59:59.0,197692.1308,450645.3758,,,,,,,
3010000,3010000-102-2005-00017,폐업,71.23,서울특별시 중구 을지로3가 320-12번지 (지하1층) ,,,팡팡노래마을주점,기타,451462.4385,기타,,,,,,,
3010000,3010000-102-2005-00018,영업/정상,86.2,서울특별시 중구 충무로3가 24-6번지 (지상2층) ,서울특별시 중구 퇴계로27길 45 (충무로3가,(지상2층)),4555,59:59.0,199150.0794,451207.9911,,,,,,,
3010000,3010000-102-2006-00001,폐업,65.2,서울특별시 중구 충무로4가 5-1 (지상1층) ,서울특별시 중구 충무로2길 7 (충무로4가,(지상1층)),4556,40:00.0,199365.0657,451159.5556,,,,,,,
3010000,3010000-102-2006-00002,폐업,55.4,서울특별시 중구 충무로4가 5-1 (지상2층) ,서울특별시 중구 충무로2길 7 (충무로4가,(지상2층)),4556,40:00.0,199365.0657,451159.5556,,,,,,,
3010000,3010000-102-2006-00003,폐업,96.87,서울특별시 중구 을지로6가 18-40번지 (지상3층) ,서울특별시 중구 장충단로 249-24 (을지로6가,(지상3층)),4564,59:59.0,200607.3491,451684.6286,,,,,,,
3010000,3010000-102-2006-00004,폐업,98.45,서울특별시 중구 다동 188-0번지 (지상2층) ,,,아리조나노래광장주점,기타,,기타,,,,,,,
3010000,3010000-102-2006-00005,영업/정상,96.36,서울특별시 중구 광희동1가 98-0 (지하1층),서울특별시 중구 마른내로 155-1 (광희동1가,(지하1층)),4561,04:00.0,200411.5221,451397.5414,,,,,,,
3010000,3010000-102-2006-00006,영업/정상,97.02,서울특별시 중구 광희동1가 182-28 (지상2층),서울특별시 중구 을지로44길 17-5 (광희동1가,(지상2층)),4561,06:00.0,200527.8613,451446.0759,,,,,,,
3010000,3010000-102-2006-00007,폐업,96.36,서울특별시 중구 을지로2가 199-7번지 (3층) ,서울특별시 중구 명동9길 45 (을지로2가,(3층)),4534,40:00.0,198515.4509,451503.5225,,,,,,,
3010000,3010000-102-2006-00008,폐업,97.79,서울특별시 중구 을지로6가 18-71번지 (지하1층) ,,,모드니,기타,451623.1515,기타,,,,,,,
3010000,3010000-102-2006-00009,영업/정상,98.7,서울특별시 중구 광희동1가 142 (지상3층) ,서울특별시 중구 을지로44길 10 (광희동1가,(지상3층)),4561,40:00.0,200498.4975,451494.7068,,,,,,,
3010000,3010000-102-2006-00010,영업/정상,59.09,서울특별시 중구 오장동 206-35번지 (지상2층) ,서울특별시 중구 마른내로 126 (오장동,(지상2층)),4559,40:00.0,200094.2913,451350.1514,,,,,,,
3010000,3010000-102-2006-00011,영업/정상,95.71,서울특별시 중구 회현동1가 92-6번지 (지하1층) ,서울특별시 중구 퇴계로8길 13 (회현동1가,(지하1층)),4634,59:59.0,198164.2584,450703.5993,,,,,,,
3010000,3010000-102-2006-00012,영업/정상,95.07,서울특별시 중구 서소문동 84번지 (지하1층) ,서울특별시 중구 서소문로 128-4 (서소문동,(지하1층)),4514,59:59.0,197753.2396,451224.787,,,,,,,
3010000,3010000-102-2006-00013,폐업,93.34,서울특별시 중구 을지로1가 42 (지하1층) ,서울특별시 중구 남대문로9길 39 (을지로1가,(지하1층)),4523,40:00.0,198185.7683,451601.0637,,,,,,,
3010000,3010000-102-2006-00014,폐업,99,서울특별시 중구 주교동 24-1번지 외 6필지(지상2층) ,서울특별시 중구 청계천로 208 (주교동, 외 6필지(지상2층)),4546,59:59.0,199994.1483,451871.6585,,,,,,,
3010000,3010000-102-2006-00015,영업/정상,94.84,서울특별시 중구 인현동2가 100번지 (지상2층) ,서울특별시 중구 마른내로 68 (인현동2가,(지상2층)),4556,59:59.0,199523.3489,451311.7359,,,,,,,
3010000,3010000-102-2007-00001,영업/정상,64.99,서울특별시 중구 을지로6가 18-52 (지하1층),서울특별시 중구 을지로43길 15 (을지로6가,(지하1층)),4564,06:00.0,200535.6133,451633.5052,,,,,,,
3010000,3010000-102-2007-00002,폐업,63.67,서울특별시 중구 장교동 22-17번지 (지상3층) ,,,놀아바주점,기타,,,,,,,,,
3010000,3010000-102-2007-00003,폐업,275.6,서울특별시 중구 을지로5가 133-1번지 2층 ,서울특별시 중구 을지로38길 20 (을지로5가, 2층),4561,36:09.0,기타,200225.9831,,,,,,,
3010000,3010000-102-2007-00004,폐업,45.3,서울특별시 중구 을지로2가 88-1번지 ,,,주몽노래밤주점,기타,,,,,,,,,
3010000,3010000-102-2007-00005,영업/정상,94.76,서울특별시 중구 남대문로5가 84-4번지 외 3필지(84-1,Feb-84,84-3) ,서울특별시 중구 세종대로 10 (남대문로5가,4527,197587.0789,450597.2482,94.76,,,,,,
3010000,3010000-102-2007-00006,영업/정상,42,서울특별시 중구 충무로4가 15-18번지 외1필지(15-20) (3층) ,,,브이아이피(VIP),룸살롱,199447.9514,451139.1191,,,,,,,
3010000,3010000-102-2007-00007,영업/정상,95,서울특별시 중구 충무로4가 25번지 외1필지 (2층) ,서울특별시 중구 충무로2길 37 (충무로4가,외1필지 (2층)),4556,59:59.0,199511.558,451125.3835,,,,,,,
3010000,3010000-102-2007-00008,영업/정상,61.42,서울특별시 중구 충무로4가 25번지 외1필지 (3층) ,서울특별시 중구 충무로2길 37 (충무로4가,외1필지 (3층)),4556,59:59.0,199511.558,451125.3835,,,,,,,
3010000,3010000-102-2007-00009,폐업,65.98,서울특별시 중구 북창동 71-1번지 (지하1층) ,서울특별시 중구 남대문로1길 26-5 (북창동,(지하1층)),4526,59:59.0,197961.6599,451119.7087,,,,,,,
3010000,3010000-102-2007-00010,영업/정상,96.52,서울특별시 중구 인현동2가 192-17 외2필지(지하1층) ,서울특별시 중구 퇴계로41길 47 (인현동2가,외2필지(지하1층)),4556,40:00.0,199524.5309,451295.7295,,,,,,,
3010000,3010000-102-2007-00011,영업/정상,94.78,서울특별시 중구 충무로4가 134-2번지 (지상2층) ,,,디바1004,룸살롱,199466.3178,451108.7132,,,,,,,
3010000,3010000-102-2007-00012,영업/정상,64.73,서울특별시 중구 초동 53-22 (지상2층),서울특별시 중구 마른내로2길 27 (초동,(지상2층)),4555,06:00.0,199198.6497,451216.4226,,,,,,,
3010000,3010000-102-2007-00013,영업/정상,94.68,서울특별시 중구 무교동 12-1번지 ,서울특별시 중구 무교로 24 (무교동),4521,보물섬,룸살롱,198117.5253,451757.6239,,,,,,,
3010000,3010000-102-2008-00001,영업/정상,93.45,서울특별시 중구 충무로3가 56-1 (지상3층) ,서울특별시 중구 수표로6길 32 (충무로3가,(지상3층)),4554,40:00.0,199229.9205,451163.7958,,,,,,,
3010000,3010000-102-2008-00002,영업/정상,90.37,서울특별시 중구 광희동1가 194-1번지 지하1층 ,서울특별시 중구 장충단로 221 (광희동1가,지하1층),4561,40:00.0,200544.6107,451376.8531,,,,,,,
3010000,3010000-102-2008-00003,영업/정상,88.54,서울특별시 중구 을지로3가 295-4 양지빌딩 ,서울특별시 중구 충무로7길 6, 양지빌딩 지하 1층 (을지로3가),4550,40:00.0,199243.7197,451518.1977,,,,,,,
3010000,3010000-102-2008-00004,폐업,144.72,서울특별시 중구 충무로3가 57-24번지 (지상3층) ,,,오렌지노래클럽,룸살롱,451112.8236,룸살롱,,,,,,,
3010000,3010000-102-2008-00005,폐업,51.2,서울특별시 중구 명동1가 45-1번지 지상3층 ,서울특별시 중구 명동7길 18 (명동1가,지상3층),4534,40:00.0,198556.1416,451362.7705,,,,,,,
3010000,3010000-102-2008-00006,폐업,344.3,서울특별시 중구 회현동1가 199-6번지 지상5층 ,,,모딕,룸살롱,450944.4452,룸살롱,,,,,,,
3010000,3010000-102-2008-00007,영업/정상,94.89,서울특별시 중구 광희동1가 182-20번지 지하1층 ,서울특별시 중구 장충단로 229-9 (광희동1가,지하1층),4561,59:59.0,200538.2033,451456.4171,,,,,,,
3010000,3010000-102-2008-00008,폐업,94,서울특별시 중구 광희동1가 263-2번지 외2필지 지하1층 ,서울특별시 중구 마른내로 150 (광희동1가,외2필지 지하1층),4560,59:59.0,200330.9741,451373.1594,,,,,,,
3010000,3010000-102-2008-00009,폐업,97.5,서울특별시 중구 저동2가 48-20번지 지하1층 ,서울특별시 중구 수표로 22-21 (저동2가,지하1층),4555,59:59.0,199144.2323,451225.7676,,,,,,,
3010000,3010000-102-2008-00010,영업/정상,89.16,서울특별시 중구 초동 62번지 지상2층 ,서울특별시 중구 마른내로2길 10 (초동,지상2층),4555,36:00.0,199245.0206,451300.4269,,,,,,,
3010000,3010000-102-2008-00011,영업/정상,89.78,서울특별시 중구 충무로3가 25-12 ,서울특별시 중구 수표로6길 25, 2층 (충무로3가, 남정빌딩),U,199205.2541,451196.6405,,,,,,,
3010000,3010000-102-2008-00012,영업/정상,77.59,서울특별시 중구 북창동 99-3번지 지상2,3층 ,서울특별시 중구 남대문로1길 22 (북창동,지상2,2020-05-11 17:58,197947.6512,451086.9598,,,,,,,
3010000,3010000-102-2009-00001,영업/정상,83,서울특별시 중구 남대문로5가 84-20번지 지상2층 ,서울특별시 중구 세종대로2길 6 (남대문로5가,지상2층),4527,59:59.0,197597.0473,450595.1168,,,,,,,
3010000,3010000-102-2009-00002,폐업,83,서울특별시 중구 남대문로5가 84-20번지 지상1층 ,서울특별시 중구 세종대로2길 6 (남대문로5가,지상1층),4527,59:59.0,197597.0473,450595.1168,,,,,,,
3010000,3010000-102-2009-00003,영업/정상,39.67,서울특별시 중구 초동 40-4 지상2층,서울특별시 중구 충무로 26-1 (초동,지상2층),4556,02:00.0,199325.0134,451250.997,,,,,,,
3010000,3010000-102-2009-00004,영업/정상,99,서울특별시 중구 황학동 738 지하1층 ,서울특별시 중구 퇴계로 425-1 (황학동, 지하1층),4576,40:00.0,201601.7862,451508.7369,,,,,,,
3010000,3010000-102-2009-00005,영업/정상,76.71,서울특별시 중구 황학동 703-1 (지층1),서울특별시 중구 퇴계로 439-6 (황학동,(지층1)),4576,09:00.0,201762.7658,451528.7024,,,,,,,
3010000,3010000-102-2009-00006,폐업,177.04,서울특별시 중구 을지로6가 18-21번지 굿모닝시티 8층 ,,,뮤직박스,룸살롱,451621.0365,룸살롱,,,,,,,
3010000,3010000-102-2009-00007,폐업,348,서울특별시 중구 을지로6가 18-130번지 (지상8층) ,서울특별시 중구 을지로 255 (을지로6가,(지상8층)),4564,59:59.0,200513.5245,451579.0998,,,,,,,
3010000,3010000-102-2009-00008,폐업,348,서울특별시 중구 을지로6가 18-130번지 (지상9층) ,서울특별시 중구 을지로 255 (을지로6가,(지상9층)),4564,59:59.0,200513.5245,451579.0998,,,,,,,
3010000,3010000-102-2009-00009,폐업,84.48,서울특별시 중구 다동 92번지 지하2층 ,서울특별시 중구 다동길 46 (다동,지하2층),4522,59:59.0,198345.0222,451737.6934,,,,,,,
3010000,3010000-102-2009-00010,영업/정상,62,서울특별시 중구 황학동 732 2층 ,서울특별시 중구 퇴계로 427-2, 2층 (황학동),4576,40:00.0,201624.7917,451518.8435,,,,,,,
3010000,3010000-102-2009-00011,폐업,109.12,서울특별시 중구 충무로4가 32-16번지 지하1층 ,,,스캔들,간이주점,451137.8958,간이주점,,,,,,,
3010000,3010000-102-2010-00001,폐업,144.13,서울특별시 중구 충무로2가 62-9번지 지하2층 ,,,아이앤유,기타,451003.687,기타,,,,,,,
3010000,3010000-102-2010-00002,폐업,378.16,서울특별시 중구 회현동3가 10번지 (지상1층) ,서울특별시 중구 퇴계로14길 1 (회현동3가,(지상1층)),4631,59:59.0,198491.235,450895.8551,,,,,,,
3010000,3010000-102-2010-00003,영업/정상,99.1,서울특별시 중구 을지로1가 37-0번지 지하1층 ,서울특별시 중구 을지로1길 15 (을지로1가,지하1층),4523,59:59.0,198139.29,451612.4388,,,,,,,
3010000,3010000-102-2010-00004,영업/정상,85.15,서울특별시 중구 을지로1가 37-0번지 지하2층 ,서울특별시 중구 을지로1길 15 (을지로1가,지하2층),4523,59:59.0,198139.29,451612.4388,,,,,,,
3010000,3010000-102-2010-00005,폐업,83,서울특별시 중구 남대문로5가 84-20번지 (지상3층) ,서울특별시 중구 세종대로2길 6 (남대문로5가,(지상3층)),4527,40:00.0,기타,197597.0473,,,,,,,
3010000,3010000-102-2010-00006,폐업,71.93,서울특별시 중구 태평로2가 69-20번지 (지상2층) ,,,닉스룸,기타,197897.7395,451169.3166,,,,,,,
3010000,3010000-102-2010-00007,폐업,85.03,서울특별시 중구 광희동1가 188-5 (지상2층) ,서울특별시 중구 을지로44길 31 (광희동1가,(지상2층)),4561,40:00.0,기타,200501.0811,,,,,,,
3010000,3010000-102-2010-00008,영업/정상,92.89,서울특별시 중구 남대문로5가 84-1번지 2호,3호(지상4층) ,서울특별시 중구 세종대로 10-2 (남대문로5가,2호,2017-06-22 10:17,197593.6893,450607.5048,,,,,,,
3010000,3010000-102-2010-00009,영업/정상,73.79,서울특별시 중구 초동 19-2번지 2층 ,서울특별시 중구 충무로 39, 2층 (초동),4550,59:59.0,199279.1736,451377.7895,,,,,,,
3010000,3010000-102-2010-00010,영업/정상,95.01,서울특별시 중구 무교동 21-3 지하1층 ,서울특별시 중구 무교로 12 (무교동,지하1층),4522,40:00.0,198109.6173,451640.774,,,,,,,
3010000,3010000-102-2010-00011,폐업,98,서울특별시 중구 인현동1가 102-5번지 지하1층 ,서울특별시 중구 마른내로 50-1 (인현동1가,지하1층),4556,59:59.0,199345.5379,451328.8886,,,,,,,
3010000,3010000-102-2010-00012,영업/정상,99,서울특별시 중구 충무로4가 32-16 (지하1층) ,서울특별시 중구 창경궁로1길 38 (충무로4가,(지하1층)),4558,40:00.0,199606.1113,451137.8958,,,,,,,
3010000,3010000-102-2011-00001,폐업,90.69,서울특별시 중구 북창동 71-2번지 외3필지(지상3층) ,서울특별시 중구 남대문로1길 30 (북창동,외3필지(지상3층)),4526,59:59.0,룸살롱,197945.5493,,,,,,,
3010000,3010000-102-2011-00002,영업/정상,100.89,서울특별시 중구 초동 70-8 ,서울특별시 중구 마른내로2길 6 (초동),4555,Seven 노래빠,기타,199257.1139,451318.6552,,,,,,,
3010000,3010000-102-2011-00003,영업/정상,90,서울특별시 중구 남대문로5가 63-9 지하1층 ,서울특별시 중구 세종대로 3-1 (남대문로5가,지하1층),4512,40:00.0,197497.2271,450603.6043,,,,,,,
3010000,3010000-102-2011-00004,폐업,155.74,서울특별시 중구 충무로3가 57-24번지 2층 ,서울특별시 중구 수표로2길 23, 2층 (충무로3가),4554,59:59.0,199210.0831,451112.8236,,,,,,,
3010000,3010000-102-2011-00005,영업/정상,42.2,서울특별시 중구 충무로3가 25-2 지하1층 ,서울특별시 중구 수표로6길 25-1 (충무로3가,지하1층),4555,40:00.0,199216.2606,451202.9019,,,,,,,
3010000,3010000-102-2011-00006,폐업,98.35,서울특별시 중구 을지로6가 23 타임케슬 오피스텔 B102호,서울특별시 중구 을지로 254 (을지로6가, 타임캐슬 오피스텔 B102호),4561,06:00.0,200488.7712,451524.8783,,,,,,,
